,Fr_o(Horizontal),Fr_o(Vertical),Fif_o(Horizontal),Fif_o(Vertical),Fof_o(Horizontal),Fof_o(Vertical),Fbf_o(Horizontal),Fbf_o(Vertical),Fcf_o(Horizontal),Fcf_o(Vertical)
0,0.026890272897933012,0.08329541115267589,0.003577842562017443,0.015091155403523872,0.01576466858577144,0.025766415767530366,0.008887929982388998,0.03575251355146182,0.008887929982388998,0.03575251355146182
1,0.026556444532273224,0.08297053884407972,0.0032619211537839574,0.018518411342778558,0.015739482586328575,0.029338625031878954,0.009255722507022158,0.035421118631327256,0.009255722507022158,0.035421118631327256
2,0.026723565092611656,0.07441594858068065,0.0035241247592973576,0.017656575257661428,0.016166694117875444,0.031596156576955726,0.008620102822278482,0.03174437966767851,0.008620102822278482,0.03174437966767851
3,0.02775141985820886,0.07839960797017713,0.0025941090259883866,0.02034138501215975,0.01883779553939197,0.03679277084880445,0.008375095409200398,0.032554918543299706,0.008375095409200398,0.032554918543299706
4,0.02696721485247223,0.07437844682200911,0.002244637043018952,0.011306564295015507,0.018118278697648045,0.03176367660639618,0.008791705680208614,0.0351998778877748,0.008791705680208614,0.0351998778877748
5,0.02679551903911093,0.07546592225625012,0.002983845611841552,0.02068835785144579,0.020877294023884916,0.039961903878145306,0.008831416096178752,0.03471417335425238,0.008831416096178752,0.03471417335425238
6,0.026265378369424608,0.07378834110702155,0.0023845635580459464,0.006686024112717637,0.02017084406628191,0.037364241668736003,0.009259071282545387,0.03906876876310115,0.009259071282545387,0.03906876876310115
7,0.02639732408213718,0.07546406520554926,0.0031135669890636737,0.01528457798874604,0.02061840928665033,0.03542741180588239,0.008706539389760607,0.03657400502006783,0.008706539389760607,0.03657400502006783
8,0.025900189563488957,0.07421267168427478,0.0026097396610140935,0.007382421011447887,0.01924165158154826,0.02784338218812861,0.010005901414086587,0.041149040151867766,0.010005901414086587,0.041149040151867766
9,0.025584335484142975,0.0753087140760169,0.003017302926495952,0.017427946077501415,0.021154466907276515,0.028272552590430856,0.00995599376133284,0.0398988672137976,0.00995599376133284,0.0398988672137976
10,0.025992922300808845,0.07458964241361687,0.0042197794556376855,0.008914221486448192,0.02413943210263391,0.03530855853733237,0.009514880594297647,0.038970890672363714,0.009514880594297647,0.038970890672363714
11,0.026326151900273934,0.06334379577163621,0.0023502866423989357,0.012445189611914516,0.027741017039971266,0.03949789017615032,0.00907806838883756,0.03969747214509991,0.00907806838883756,0.03969747214509991
12,0.02618320760139263,0.0693014700545381,0.0034026727739204887,0.010036875303234721,0.03242072860834885,0.05441769987367284,0.009431022555780086,0.041356306658344666,0.009431022555780086,0.041356306658344666
13,0.02693909555304591,0.07023191041646365,0.004601143351158765,0.005935654441264107,0.03452340358160519,0.05899921617134619,0.008723988610022215,0.03890812543487281,0.008723988610022215,0.03890812543487281
14,0.027144292352837846,0.0698893944009354,0.002698724700869578,0.015692680665367706,0.03609898900846809,0.06138170818602675,0.008895071641122361,0.03881606801533775,0.008895071641122361,0.03881606801533775
15,0.026637395450381435,0.06817666976173249,0.003360726400341473,0.010559366524202227,0.03822946694474457,0.06701173082418084,0.009658883326155698,0.04060061545789134,0.009658883326155698,0.04060061545789134
16,0.026421510927483516,0.06846966573411757,0.0023286008037058893,0.009669471023188854,0.03948189381199935,0.07299002789012116,0.009002662957964829,0.039936911087738766,0.009002662957964829,0.039936911087738766
17,0.02709376524903536,0.07041521349324596,0.0037029729949201212,0.013562547791417913,0.04010809673263301,0.07185889764218492,0.007965706350740329,0.034685795882991685,0.007965706350740329,0.034685795882991685
18,0.026722319812178114,0.06878661632007355,0.0025866994192001204,0.012242119721394806,0.04047662080039774,0.07344778912351954,0.011107821474208234,0.04799956290461596,0.011107821474208234,0.04799956290461596
19,0.026999307543704495,0.06793097252415962,0.005846565322682031,0.007525976999468402,0.04081825437930276,0.06886970740914823,0.010948894795337841,0.04712059588339971,0.010948894795337841,0.04712059588339971
20,0.02700936539556078,0.06612856536464154,0.003002300609345332,0.010646878528065565,0.040485504574190395,0.06208525614054956,0.010157611329590517,0.03811037642628423,0.010157611329590517,0.03811037642628423
21,0.027157910435231955,0.06750941162094162,0.0026000821798353208,0.015314112012835899,0.03984773290528954,0.060227349287678894,0.010032734887559638,0.036407401231094684,0.010032734887559638,0.036407401231094684
