,Fr_o(Horizontal),Fr_o(Vertical),Fif_o(Horizontal),Fif_o(Vertical),Fof_o(Horizontal),Fof_o(Vertical),Fbf_o(Horizontal),Fbf_o(Vertical),Fcf_o(Horizontal),Fcf_o(Vertical)
0,0.006744296024659789,0.04077261476405336,0.0068470320179807075,0.016600984845208798,0.018668535176974737,0.03766652178512596,0.002521633659384367,0.006027301375817157,0.06095699202587874,0.06625883641350579
1,0.00714457252559601,0.040307295101595995,0.005613311020506848,0.01717536184239674,0.0160850165534144,0.031190054170696646,0.001973370982873212,0.00298883479461814,0.06078311099105094,0.06463790378324406
2,0.007455784063021446,0.0423753343864973,0.006755749364256354,0.012079693299994594,0.015196018264175043,0.030945282536011035,0.005388601149888916,0.0049468713844719224,0.05932537578409014,0.06210872013450311
3,0.007834752923516824,0.042233619346076806,0.006596741810450299,0.013916641314917886,0.014847802092046168,0.03154010889955329,0.006791838463313012,0.007335915734392973,0.05854031940752084,0.05952445289415491
4,0.008212225389116257,0.04171944732215317,0.005703521111845388,0.010001808461772625,0.013592345148328657,0.034090425551822345,0.004053579871527276,0.004370409588454467,0.0586858510556971,0.059145371808022845
5,0.008500383138499087,0.042547930635165494,0.005858023469869135,0.014744602109348828,0.012186376691934366,0.03237981132199395,0.005616680177462518,0.005006761146812393,0.05784985008568071,0.059512242608919054
6,0.008395654932729478,0.04122250073996584,0.005327064593982322,0.009837204240698175,0.01249717122698764,0.02862069710588764,0.003493966131926341,0.004426383320224296,0.05825250489648992,0.057140548497751464
7,0.008565121588512426,0.03906445286893594,0.00460103850053673,0.008646016265240464,0.014136136210189821,0.03041113335270421,0.0016109332235546094,0.006670005833622348,0.05861293782987778,0.05547478408271938
8,0.008695421685357784,0.043920692685208394,0.006035152352979461,0.018954261672833945,0.011256904871889234,0.024851849116155157,0.008104995657040058,0.006267890320087596,0.05594208716974328,0.047460363473303714
9,0.00926446985673443,0.041194498991324074,0.004581828223842339,0.012556680966417452,0.010720484277075807,0.02106174846096347,0.004782715818504886,0.0044065040138782634,0.0567581828351699,0.04931562620843826
10,0.008528840705209685,0.04111661846897098,0.005324357909664635,0.01601760380690434,0.010350144153268084,0.02151247329995316,0.0046742751809087605,0.0037830084061233433,0.05659229290310541,0.04937247279025223
11,0.008662068271963688,0.04215688873626165,0.004977781111016521,0.013363221222335644,0.008873909762472789,0.026310359007970005,0.006513292241342507,0.005437976510851869,0.056988976843649265,0.0503366395549103
12,0.009244335377845839,0.04177389358666968,0.0052716750363857035,0.014574313845526864,0.007589847844294084,0.028878042114803663,0.0048329939306057,0.0060453587332455145,0.05763648160262976,0.04922993892755155
13,0.008583263418196128,0.04018518943870603,0.005781896068410964,0.016386335169071377,0.010005695406227446,0.022609800268994475,0.004082370034962998,0.003954560494080333,0.056635648518448045,0.049785036577652014
14,0.0088362702833002,0.042134442381856804,0.0046253962587875655,0.014546483812748501,0.00591250314657581,0.03219092392803652,0.006248793924536677,0.00501609060237573,0.05660422905813262,0.05153425990215826
15,0.00857610831978693,0.04220847355377315,0.004387112609998415,0.013643578332969345,0.007592234525357842,0.027221094006612215,0.005504243702522046,0.006400107028055352,0.056183196611323226,0.048340208485336086
16,0.008675558922745207,0.04065871601748444,0.004156974688414759,0.011738318585108121,0.007492944588486583,0.029931500933926717,0.0037754838247410203,0.004245866496855477,0.057078621537555746,0.049525203118890186
17,0.00940025542568137,0.04129864070480599,0.004554576782445952,0.013928302037534325,0.006654409849651993,0.03399855026402578,0.006248231215446736,0.006021791451375858,0.05559935172714394,0.048053801569806986
18,0.008699421536751134,0.04166334648944398,0.005593126570313102,0.014404576715496737,0.007032051572512221,0.03345474928123968,0.006208316681101307,0.005708982821503468,0.057037485488357194,0.04890918446349782
19,0.009610795581821558,0.041798779216508854,0.004563464365717726,0.017068370543047454,0.006412525457506458,0.0331275501131284,0.005513402388507528,0.0044490104245742635,0.05679376142884187,0.0497046612558636
20,0.008681088135015856,0.04167835668696494,0.0050632455452368705,0.01563524320770188,0.0087958188841602,0.029269087486962858,0.005691864559911612,0.006414517618975174,0.05605420292920961,0.04856434959754074
21,0.009492657765274543,0.043187980884725696,0.0056633792045087715,0.015300932330618808,0.009934059307599703,0.026191930204540973,0.007648525387596953,0.006972034844534661,0.05498350744107208,0.04803454868305111
22,0.009141045921118227,0.041594815701873976,0.004231290542456643,0.009474562679424803,0.009697226162011938,0.024907443511699538,0.004620628966912867,0.0060574887273562045,0.0564140513002138,0.048450416470954286
23,0.008908010067859212,0.042742040300698954,0.004759668770291265,0.009902770908875149,0.0073191025764653105,0.029702203955791876,0.008065552398993103,0.006847461614457192,0.05472438143165662,0.04752224390714926
24,0.009344266687687234,0.04306505585697271,0.0045231800840912165,0.01276587690520428,0.00945695767769608,0.0286541889072717,0.008624102351377136,0.007478180793825443,0.05501753115772288,0.04764130821345005
25,0.009877852105407883,0.04362808724483967,0.004728944399177009,0.01946478602980563,0.006365361761278715,0.03322245423512845,0.006801783660210902,0.005436843982276891,0.0557014633271685,0.04881583146278854
26,0.009102460541516675,0.04524554664265482,0.005669431472013397,0.013702381382893081,0.007491042104776177,0.030619320188431304,0.00884946065588023,0.007951252425376757,0.054414323747719956,0.047259605118558035
27,0.009352261941678562,0.041723515019264,0.003568127414618661,0.018004159339674527,0.006319354780035992,0.033297890398581956,0.005522579700792733,0.005342721420402668,0.05611259374542852,0.049860395911181035
28,0.009226414733615249,0.04144427325960346,0.0041172864289416595,0.010655281678072384,0.008986525053902676,0.02666754067007222,0.005891013922956437,0.005433682835477199,0.05591108205772836,0.04922443306281628
29,0.009970136223362153,0.04407146593255296,0.004226191601580888,0.013755820128200912,0.0066294643845743765,0.03329178165238108,0.0095459726085927,0.00794096820311351,0.05433481838362152,0.04632313568653896
