Horizontal RMS,Vertical RMS
0.4954695706196029,0.5031046851948768
0.4884995661519619,0.500744650451829
0.4965689778886212,0.5219049349361392
0.4975041087009499,0.5207860193267098
0.509464185170862,0.5226311659561329
0.501653969864518,0.5195057930054122
0.50829632876494,0.5204050595728892
0.501480793805545,0.5138359704075736
0.49255034363820804,0.5127962536472219
0.4975950248656688,0.517160674100194
0.5021395419402827,0.5120477339084856
0.5097011012409228,0.5284142186335273
0.5089529521079303,0.5246352270649011
0.51277268082295,0.5275417771629217
0.5014616973555343,0.5150928532730727
0.5130068077381476,0.5289705690709207
0.5061910465172329,0.518697813039313
0.5112923057360321,0.5326323541350976
0.5235328386233158,0.5348420161972276
0.5194399808488203,0.5479068221734493
0.5248649121687702,0.5447677334003291
0.5242394824650554,0.5408838283257178
0.5181901333379629,0.5336616894436225
0.5278136635316052,0.5435151688324655
0.521306645963252,0.5345555545119941
0.5195709330516874,0.5323536786573836
0.516481163024715,0.5319155603154473
0.5240117061867072,0.537158358268381
0.5335414799605201,0.5339825041756321
0.5308282787859894,0.5421661403256026
0.5220334588753446,0.5341257648351713
0.5259374547361266,0.536726781256913
0.5311751498156381,0.5555524939571452
0.5223681658183397,0.5370072163434286
0.520308075711006,0.52826496059667
0.5225714758006689,0.5344000264866309
0.5210054635769615,0.5322352779840052
0.5188828303346886,0.528510564890322
0.5178802397643841,0.5306396896255909
0.5104093780804548,0.5319902739595681
0.5165001537503173,0.5308807145285895
0.521717850738969,0.5377853096866531
0.5136651271281383,0.5345670577222812
0.5164996781412906,0.5353095922733052
0.5211661748659107,0.535029832630919
0.5146832071258252,0.5290304066271658
0.516698116505283,0.5283058678355893
0.5192854487203504,0.5388535857581401
0.5166039454007468,0.5253201042243764
0.5159618612024234,0.5316327391262954
0.515496920681773,0.5333858115817464
0.519404308932533,0.5361485418549228
0.5055054118665328,0.5237743542469769
0.5099529026115307,0.5233346933883689
0.5149241617244581,0.5259011898251492
0.517537714483009,0.5250284807347044
0.5118613400816531,0.5238718323443191
0.5088394765166703,0.5234377433673447
0.5586861043846986,0.6136554184417867
0.5688674791390036,0.6050617872779344
0.5724228492077826,0.6045506912714844
0.5675925883000557,0.6013898709152105
0.5732893065008067,0.5992217768094523
0.5816142989619769,0.6127594154857512
0.5721155100521899,0.6115118846585933
0.5688779997834257,0.6037552824109625
0.5905375433378547,0.6128134906588242
0.5879593714910127,0.6167208391809151
0.5940043527473192,0.6317048298922556
0.603215509690783,0.6229552117755497
0.5989681766477768,0.6598336822556055
0.616751029633581,0.6766056352832348
0.6274040796333519,0.7004409472594492
0.6405746108270999,0.7146873144163632
0.6578333907978474,0.7173593034003165
0.6672582926531336,0.7247181602019513
0.6759460191425397,0.7416434333250117
0.6839512576232565,0.7562881712329775
0.6949320980259747,0.7548744097518527
0.6848056452438672,0.7418002510113164
0.6990008380970004,0.7558411683561687
0.6997949973582034,0.754941192344537
0.7065242290600628,0.7539367623587558
0.7260293005656991,0.7649187325620999
0.7260564457061156,0.7766015107193303
0.7369183139842959,0.7842048097801986
0.7201232819718922,0.7783563132323976
0.7416529472940867,0.7979980033283991
0.7536071666374526,0.8142734988395669
0.7563623549635016,0.8255823481350955
0.7671013686851338,0.8329288645825542
0.8007321397609221,0.8650048288993604
0.8093170875575908,0.8819418104274246
0.8295255790910523,0.8883838188606512
0.8354784509453079,0.9055302336777632
0.8517509214286396,0.9247202958671213
0.85828308232772,0.9357133135638166
0.8700989225998363,0.956491251147952
0.8742034653537261,0.9743323119644226
0.874366890938901,0.994949921337826
0.8821687840250257,1.0137731995492338
0.8987431760979264,1.039122895125788
0.9127132524715103,1.059671158618197
0.9223472560421848,1.0820206771898992
0.9529814353759125,1.1216646469862757
0.9641967714096729,1.157300126211271
1.0216609522931677,1.226410325838083
1.0322638897425478,1.2759162290534385
1.0515959281748153,1.2894767046807478
1.0914582002672588,1.3155717238558438
1.0923672164940759,1.331878356253127
1.1013009297407539,1.3884292175526496
1.1578203837437735,1.4220177171821986
1.1634820686898013,1.4474590280776471
1.1933947855885447,1.4273558809572664
1.2353708152971137,1.4675830230799298
1.2809807915054467,1.501355347159912
1.268666623442165,1.501585975633089
1.2998900384035634,1.5700208101250697
1.3261457960924679,1.5708644940593928
1.3726373230512876,1.6435427922406665
1.4129684771791347,1.6754161727326935
1.4392710981606025,1.682771399679446
1.4620408053972735,1.7080026568262283
1.5251441568857667,1.7605065514037743
1.5178663313077403,1.7509822999579108
1.4936757078080944,1.7045734896343945
1.4816669545096761,1.7175069770076543
1.5092388609432754,1.7439578060254715
1.4803280185620362,1.747343076595332
1.397226858706995,1.7225074207454538
1.4218162548822093,1.9558832405922146
1.5658981916485875,2.409244458871152
1.609081364435552,2.4940406749247166
1.6211755616220045,2.5025253496950204
1.646913571271797,2.532563890069048
1.6750696221581411,2.5281655953473052
1.6319050330557348,2.5217974871944038
1.6909950131821858,2.5601223046584374
1.709745464768908,2.632093616263959
1.7114005841109692,2.627100199502466
1.6945368331436408,2.6041386816530756
1.6950008271022114,2.604183402027933
1.7119984930268446,2.6226070583327954
1.9254123152491551,2.7055373954955866
2.0532896705867154,3.0110872152906283
2.163826537839256,3.0649286096065746
2.147762341923069,3.0661657691062043
2.1007255036057093,3.178540832672774
3.872403574924019,5.71638449217744
4.22503864400477,5.907111606956785
4.382059108825817,6.0333155324980074
4.450550239906546,6.289196711258335
4.191035219577325,6.0764336106379755
3.673472247942957,6.20977602887855
3.8116575529566994,6.88571263162037
3.8727555803453946,6.9581418360160505
3.969680501189588,7.205372424427859
