Horizontal RMS,Vertical RMS
0.6196967427493565,0.6198391982235759
0.6111942311237565,0.6042225793759484
0.6250779376386768,0.6347941094055759
0.6014108466259074,0.596958720693903
0.5938887150644261,0.5849928761735868
0.5840111427586488,0.5781964719161489
0.6112114369131065,0.6049710384150045
0.6040683703289161,0.5913082582490663
0.6085789970387427,0.5918155903941769
0.5972959626002717,0.604863896203408
0.6014806504391093,0.5850199602146932
0.5984866448798347,0.6059533778773053
0.5923926961376805,0.6068940339268865
0.5989663299892873,0.5948011254327966
0.593662785311011,0.5836974755402201
0.569691502185601,0.6012945390791412
0.5639669214433922,0.5863487221957381
0.5822944604410545,0.606167485887763
0.5745097493317862,0.5929293176914718
0.5753190220461973,0.5799463882026266
0.5811464042401446,0.606615004890997
0.5620245597586828,0.5831113397997411
0.5691015122247359,0.6147976355562713
0.5869966411446103,0.6094731529605006
0.5965848858268767,0.6059620378720298
0.5869283174201342,0.5772746915269287
0.5889619995053498,0.6004512802992787
0.5832409715083056,0.5955115088690361
0.5847878429147016,0.5977159285984517
0.5837199130990557,0.585024331175999
0.5919656049333838,0.5897913100480181
0.6108382830560578,0.8264665091739561
0.5915176871733956,0.7939853808117492
0.616718904321845,0.8264253456676793
0.6323279134342386,0.8466845828900109
0.6433435521323894,0.8447238088538476
0.6667801502495455,0.8722688183715905
0.6855496515107242,0.891026313476074
0.7215500917277904,0.9345395796869089
0.7188241415043074,0.9601905435838822
0.7503701401752348,0.9910862561576995
0.7148652710845042,0.9621154020419023
0.721908646843588,0.9896042787531927
0.7614999793210488,1.0223366326816858
0.7286153120769736,0.9864951411819095
0.8404566550162023,1.092587409135356
0.8745609231386597,1.0914026219733033
0.8411610974581724,1.0977264656312096
0.7772772159909407,1.0480108323227821
0.843032772297488,1.1117655023846473
0.9127579916840058,1.182411784568929
0.9279413667177586,1.183217401678232
0.967346791153065,1.280517578369494
0.9854129948348566,1.3112133683274727
0.963006126554853,1.3100699167010568
1.0940695383770682,1.4667399788177835
1.247774795323921,1.7377642626418917
1.5605960081742145,2.126866859568855
1.6927794369713036,2.234838002978683
1.7241200914105896,2.301862412813653
1.7405492607667628,2.2621632237866485
1.7649718331935147,2.306331419413748
1.9793801476172452,2.5990382273656873
2.841138453621115,3.571901545312665
2.8486836655290264,3.5631670865399037
2.9931985692975966,3.7271602668049186
3.0721980520122054,3.7051584958722694
3.10361629990395,3.8440361147651734
3.3625350141882437,3.9059057036787492
3.4507357404460897,3.951686442526728
3.4581667528170295,4.227398972107985
3.3636041831495906,4.167828181222543
3.263770143883338,4.051275217270799
3.239909307560075,4.007588515177228
3.0304961891560795,3.7867882303660254
2.5937423712493795,3.43128509994434
2.5397302727344138,3.4230569456718083
2.5343586235522797,3.416864202967498
2.5411825416052713,3.3806643393875144
2.4498537430332172,3.309098139859234
2.5131165381211877,3.4471339454716023
2.418344273304011,3.3902525093268268
2.462705047855245,3.36116293536269
2.49325919517202,3.4976035325531347
2.6003288103823734,3.504448435006845
2.5444392712307433,3.426184554183883
2.5225114562097115,3.4159759767461453
2.513906024930166,3.2772881553957856
2.482634328362448,3.2157848132950613
2.6824379512427727,3.3810263283611204
2.4797325718856396,3.207607811245097
2.5009315987862166,3.1257745414735436
2.6194513113656575,3.049410734537404
2.6926422195606032,3.0411547074621144
2.7918203518195672,3.086772357158018
2.886661570719201,3.1449487430542633
2.852887980859403,3.072460534823945
2.9942426287285424,3.234272572099837
3.0544190762812615,3.2703526030085124
3.0678070226002427,3.3386097814868094
3.1274916280720806,3.351659712415758
3.0780899868824916,3.390706956060277
3.3268574619903184,3.723707952215241
3.42313874969835,3.8454573494647613
3.4611137955862947,3.9553733451616475
3.341843549435705,3.9863631014945344
2.9768187456226483,3.872284281645015
2.8718727666176425,3.9132672316976933
2.6014584166309405,3.5835352480163785
2.509931590291416,3.411708891631274
2.5457755706603846,3.4079507106697053
2.4956699101544246,3.2515653696085964
2.387595957978755,3.171260438382638
2.454794333622024,2.9359254222242424
2.407461790102203,2.928056934480474
2.554439030198541,2.7970373302857903
2.7413552235451877,2.8475349065394844
2.765624390659778,2.869964539864327
2.835737216352695,2.945028423439725
3.1063110446713105,2.9550933041982383
3.2952909447927325,3.1134681337213546
3.361478752580041,3.2519264887772312
3.1767157049436334,3.2927154681391717
3.220478028140694,3.4852117869695327
3.240473427551503,3.5529099771564985
3.719434864976983,3.8426235931250075
3.1286570327887673,3.958559025061451
3.199809900935889,4.166176883969993
3.180365568532437,4.303221854498054
3.2285834325187652,4.505225966333254
3.0670312503736543,4.657210963188786
3.0222824391241727,4.815240888123536
2.972513170043932,4.890491936545288
2.9332790030965765,4.853852603541745
2.885996074647308,4.971545336763016
2.8410683061569144,4.992549481465262
3.010053693811693,5.231269838666009
3.080622481577323,5.447395906538285
3.2199552761838044,5.37253903580053
3.1797886490882092,5.125955394964838
3.209102517967937,4.519143133022086
3.200364928945899,4.275461800355939
3.2932442033376135,4.285335944412627
3.161301506161433,4.294923047755281
2.987413129625972,4.439186474637032
2.8850522086447823,4.736136650632468
3.427299678535422,5.053146494042446
3.598151018400377,5.197533783978963
3.7637828329606577,5.287854664161848
4.008848906917427,5.55317452690379
4.001749040759409,5.694196487272339
4.115835408318904,6.042326058628727
3.9577082328773634,6.212091093447782
4.010633787288605,6.392041881240347
3.957342206514228,6.4288488109512505
4.36535595346428,6.966364633876482
4.479122782867718,7.281070034581891
4.621731549109962,7.536068198264119
5.064123670023085,8.427065202581682
5.294962487169034,9.039255343719823
6.964490923615133,11.600636579172015
