Horizontal RMS,Vertical RMS
0.6996664452134718,0.8927644716779037
0.7124825215998628,0.8881000898089912
0.7122500316268152,0.9246537966272584
0.713424080515885,0.9296837866110619
0.726505728239419,0.9554617870731433
0.7442075651190968,0.9953578982693059
0.9337217006149938,1.7726356046211889
1.003005008825935,1.946605760301534
1.0629081239368867,2.070359887216642
1.171367621502996,2.1462910906341643
2.1606665658082824,2.6853883592855023
2.3706503109829926,2.769617251119662
3.4326942654702037,3.3216392904681324
3.3895350225925878,3.587957074819933
3.428690258633296,3.6508681504544462
2.7169419835712647,3.1313069826157096
2.6886278498322693,3.089966641974849
2.7286310792120227,2.8119387883957683
2.7362531868126445,2.8174917032754454
2.914210729763108,2.782389839855225
2.8245406933385873,2.796837789805878
3.0762781591349273,3.0115935650681718
3.658683216042993,3.4316022353117384
3.8407287616935997,3.4396918715060867
4.067893324547899,3.6742563280023486
4.1434287578769275,3.556471142620266
4.155736938434743,3.605479020208109
4.207091786312196,3.622852001752203
4.189534379321137,3.6486161762494387
4.527777918608134,4.63661581051969
4.26393029447101,5.090901375968414
4.3463469662323355,5.228904202504282
4.574672685438275,5.621301078129525
4.545034938028035,5.704578921265739
4.471401154013584,5.696813996041646
4.409010876577458,5.803637142351494
4.255310692534781,5.666398931267319
4.162920033015084,5.827547512013039
4.3022583472757105,6.234939052548631
4.335478772790524,6.2506764293553445
4.244937214341412,6.3741812195269265
4.241716022254568,6.47851556958298
4.307357771588777,6.624113947128172
4.251794395925008,6.6521731545225
4.234324713368281,6.6429338012795585
4.2704301872473165,6.664633578255276
4.235212016527888,6.752508570763996
4.065241999758646,6.59743921814063
3.8176993841580082,6.4143785912374955
3.6508035741964076,5.852508889250725
3.7653332073636574,5.6229476800797675
4.0279103700797005,5.542956837075893
4.2519029320348265,5.354370048828848
4.316998598410616,5.394890042091945
4.331399197126513,5.318419799662085
4.363586917028355,5.350580919019115
4.447345437359252,5.325927894627885
4.5121188949337645,5.472124139399105
4.546193227513662,5.395230381170801
4.522425415391457,5.481372257876265
4.520732038787457,5.563968014414507
4.546277941757559,5.519428957864788
4.493173878281244,5.472088032677966
4.512026701615439,5.357143402769946
4.507490899767614,5.442551895010883
4.4223554972565235,5.447111040868597
4.417556246776743,5.438897416589705
4.358230825630531,5.4141649984787605
4.3016735466117835,5.322857804000047
4.32950893716588,5.305601859791022
4.217788302924186,5.317586984803588
5.276827488154502,6.844313061239889
5.493353303721817,7.6048194376510265
5.694647298848128,8.305300749050739
5.719564671731264,8.667534159185525
5.666992346182489,8.997705060202732
5.646167768249653,9.037030815685135
4.536505444807546,6.992533927277152
4.580682130973268,7.142004058701667
4.166112271126729,6.973518226350749
4.110526679114619,7.274750229982557
4.051996645958269,7.2909697953670545
4.3754592487344155,7.801675220351364
4.513725237487067,7.63220529162268
4.414727583962523,5.835535743114676
4.688516309002373,6.581519449857214
5.1901499010649195,7.999187249530022
5.241043405656834,8.315959479029834
5.4732510947463755,8.198176699016878
5.382751853814824,7.956130298046844
5.3704450495758955,7.999305496293888
5.351971655915913,8.386932682975159
5.180407641469433,8.849749370649539
5.320032728939202,9.781047380619423
5.318662303984955,10.782425695816842
5.327027243952305,10.887332957921013
5.4069363324646815,11.271237072143604
5.415959429531828,11.620216988380625
5.6980554188642465,12.530556500067943
5.780570914094658,12.673618709679884
5.91088117536327,13.197547877652667
5.948379161990373,13.192958779829171
5.922981675352003,13.331087544718425
5.91987976827038,13.290607711972815
5.945982061590494,13.178659099054872
6.002704932346449,13.478209029899748
6.088170762903127,13.347760925842689
6.105737334417159,13.5216739582401
6.155565596801754,13.51946271735232
6.169791225580373,13.782830141092653
6.218321694623799,14.146106784948696
6.476556791804275,14.027846980327535
6.7537921575481805,14.280979462870516
7.021224825710791,15.431685897199603
