Horizontal RMS,Vertical RMS
0.972721655896848,0.8008265145552791
0.9874733730083401,0.7827278356115349
0.9660832047035725,0.779752169489786
0.9710549675321992,0.7827044144049619
0.9682838871227601,0.7865500021448953
0.9679200781372186,0.7914614127075186
0.9545687433195543,0.7715892358303758
0.9563223075514129,0.7830959371621222
0.9339213211811906,0.795997874358054
0.9518657416205548,0.7935426623057832
0.9691864412243306,0.7818044138424609
0.9542672816784079,0.7886527158938408
0.9755613379888821,0.7788663608289889
0.9622713086880935,0.8124591667791559
0.9709415525472941,0.783257498325091
0.9912118650442919,0.7803648312404777
0.9728401740561337,0.7650864071207134
0.9878533559299857,0.7772420229242822
0.967884727867799,0.7780549875423257
0.9938194463024145,0.8018328206216664
0.9595837747562662,0.7885299189906397
0.9846338466705582,0.7994586292441872
0.988261750346421,0.7678345455123602
0.9822457463975743,0.7748883338551398
0.9927446962210572,0.7793113979272184
0.9960737510882537,0.7864214578368814
0.9848123168126395,0.8074905893482138
0.9956355170183439,0.8133997088937868
0.9898765838567396,0.8078450883986096
1.046687237249046,0.8315498007054786
1.015572356954181,0.815018415130068
1.0429899039341524,0.8331671577337395
1.0513946303476018,0.8565288919725018
1.0684340856267414,0.8713033794123914
1.2340561157946788,1.1884191154554815
1.535078454039385,1.866260680933355
1.8316578574992728,2.384444049034247
1.7574466201285341,1.7623768703815956
1.7416703815176386,1.661075594030692
3.001372551750676,3.4684833055471644
4.027684934128528,4.6237927801263865
3.462997985165282,3.2004032330399474
4.160603235110415,4.3386282513610155
4.04007113687825,3.951747053491104
4.356800514031774,4.413399267324744
4.316273603756514,4.943957761344702
4.790173726318662,5.14775413342298
4.911972283720443,5.040852868377053
5.831612271264979,5.308054192446873
5.510684248328462,5.732846156170585
8.07349919654154,8.433167198288805
9.216744624124047,11.300491701599219
