,Fr_o(Horizontal),Fr_o(Vertical),Fif_o(Horizontal),Fif_o(Vertical),Fof_o(Horizontal),Fof_o(Vertical),Fbf_o(Horizontal),Fbf_o(Vertical),Fcf_o(Horizontal),Fcf_o(Vertical)
0,0.10029910038936388,0.16996191867796587,0.007790106150579387,0.03979061599334863,0.008860101341738142,0.03901552022119467,0.005561563784120777,0.005437976425588376,0.009416701045519586,0.01492732811821428
1,0.1026575428193313,0.1760746968770583,0.005388581269681455,0.03277700822776643,0.01047397101480525,0.04438451373469966,0.003935045082015059,0.006864071935597863,0.00854642092016603,0.015523095168114754
2,0.09695900203077774,0.16368253703314198,0.004323250967829895,0.026235793840542785,0.01055987284885769,0.04317755141335232,0.003067106964989688,0.00943536675882809,0.00944891378123441,0.015962685723572245
3,0.08672304649481448,0.1459708383566159,0.0042470550138799835,0.016463237151276768,0.009644138243237415,0.03545841422036504,0.0036249436544152067,0.008957932884329086,0.00976007643046063,0.015258748532149067
4,0.08505771413716456,0.1396933896616629,0.004187514415387671,0.015867660381927197,0.010525570797159644,0.03763062485940971,0.002131184713742427,0.012585588153198575,0.009503696814519095,0.016281556427990042
5,0.08808351080046664,0.1418203074278823,0.004987011790122797,0.010853559621156294,0.01123559189489153,0.04276965789596301,0.0028786646905358862,0.009850842462004376,0.009187106576481517,0.015301458631503414
6,0.08660531250859768,0.14236542604460978,0.009346541450206051,0.012427006443518884,0.011146352185387086,0.0421883138688891,0.00240518786723819,0.012615121723747855,0.009807229731742148,0.015936223113420044
7,0.0916000030217376,0.14776898314750114,0.005173839753039269,0.007762971733571582,0.01145923554986941,0.03954612263634085,0.0031117274596327332,0.010855854590782315,0.009662366591627936,0.013943818844586361
8,0.09457482799743455,0.15343184348905908,0.0032746879807296113,0.012538747778284193,0.011816395828441835,0.04007374448713832,0.0029444913639890737,0.00830143095219628,0.009100639473424817,0.015195759389101251
9,0.08825653170817542,0.14658308128407765,0.003188128010802254,0.006736117024487637,0.011407863610109379,0.037803151443828426,0.003075506205600364,0.008600095419900589,0.009248059993101555,0.016310903072896208
10,0.09302751567619792,0.15239663480897764,0.0034065279010038843,0.008101697990627132,0.011851305252541695,0.03901991962276121,0.002135494279423956,0.012654067403546248,0.008990600510137564,0.01534862785624833
11,0.09131998032448778,0.15437578352851467,0.004541836021996148,0.007893463740050729,0.011384322379895971,0.03770055174898682,0.0028890691152332615,0.011066682409334077,0.008986109179178983,0.016360037377457098
12,0.0916244244316917,0.1512678874632618,0.0019659901567168417,0.010018144800844153,0.009028971528819221,0.025049323654379667,0.0027256992502083088,0.012116465114996686,0.009997103090309194,0.016041803808930947
13,0.09385407103018807,0.15815575618336286,0.002876885530461877,0.004745885922168823,0.009069438707404858,0.02751791914985091,0.0033993480003107783,0.012732030757324344,0.009164430426178831,0.01636773921995386
14,0.0993894891097444,0.16741892078201956,0.0033263300646709853,0.010289223295755066,0.010316162785684875,0.034211799610893795,0.003281732636777811,0.010076484801230148,0.009462844486645632,0.01577719044965257
15,0.08825394110654643,0.14747714841677734,0.004735229681788725,0.007702489912413116,0.009908749560591292,0.030537862299842608,0.004217842278577588,0.011229433751221441,0.009061723971143475,0.016929337895183597
16,0.09157372900504387,0.15414304874124235,0.004379982097532162,0.00450375690101811,0.010739911418515569,0.035024411541834645,0.004221656510555309,0.007701262406379208,0.008950539873448564,0.01853596213905646
17,0.08875678394613008,0.1516773949876239,0.002325889350183603,0.00900842187670816,0.011199054422847006,0.03435204049624138,0.0040771094159631404,0.010189303784525362,0.008850461393621206,0.01779687986004985
18,0.09073195905727822,0.15002022820958852,0.002293625188202158,0.0039830063299847685,0.010561729943655509,0.029552915707308704,0.004974507694463121,0.011156894245520462,0.009485017221088935,0.014310418243923937
19,0.09162514897465865,0.15360910888989446,0.002344471544744907,0.005016254441518568,0.010838111043199665,0.030123528254593742,0.005114668832019603,0.010976578963179745,0.009322523686882874,0.01668923719323043
20,0.10070436509071384,0.16823227083254497,0.0037563891072318594,0.0071075197309943255,0.01122044801150608,0.028823897242748656,0.0034766917128266905,0.010900761716920743,0.009254174277327092,0.013771043517517725
21,0.09847704238685856,0.1645890102275743,0.0042032863692264754,0.015055956901020922,0.010504690529091372,0.027066731725056956,0.005139460910266243,0.01157575422782159,0.009132085796532796,0.015219818652175532
22,0.09276255002003202,0.15797368382765198,0.0036578642901129634,0.00982833488242396,0.009911600623835266,0.023987557188247553,0.004800711356334516,0.009133107605900458,0.008958007088975206,0.02152843298639306
23,0.09051931057141899,0.15270962852829625,0.002080340861122396,0.010280702540327508,0.010172190170482315,0.027621762594175255,0.004674459268785875,0.010387088981459392,0.009292388137770138,0.021092539950278356
24,0.09456739260370076,0.16000379431804823,0.00293456762865822,0.009203738940052433,0.01022018390407092,0.02326119788664179,0.0038674133066867594,0.009270524448355829,0.00946291144332867,0.01955603638106289
25,0.0886003411825519,0.1489148313567781,0.0022357226513277104,0.005735649710751832,0.009923906552027458,0.023999966128757332,0.0037801755377398164,0.01090150129843279,0.00958565430993521,0.02203517330497252
26,0.09629757088396683,0.16460245440186907,0.004687700432592444,0.014636891132227893,0.008242665657705312,0.02066278330185681,0.004163909863486117,0.01139275779951948,0.008761596922662866,0.022256873768622985
27,0.09582483396008357,0.16368892386774567,0.006219619433508893,0.012877049309486072,0.007166995180217876,0.01776472031313058,0.003646858003263148,0.01240156461529377,0.008845896740955199,0.023962069961667463
28,0.10149111225792545,0.1720050088780355,0.005647456731227735,0.012557685661736515,0.006895920155823589,0.017293282130045183,0.004642605055948917,0.01275394100684603,0.009084178021185938,0.02043097464190125
29,0.09474192723490871,0.1603571325121554,0.004586586084389524,0.009463820623598521,0.007450870069136609,0.016070016032226454,0.004810145254649393,0.010407890997822883,0.009543569429418442,0.02257537354202729
30,0.08929982347155724,0.15079699581520772,0.00406119179541641,0.006943321140472128,0.00801020092175269,0.016878891983044014,0.003405415555691132,0.010857680812588692,0.009373534927328819,0.023699125044585823
31,0.09884868440450326,0.17208289889595635,0.004754932914791758,0.012404699317496125,0.006042112169593791,0.013909888176787092,0.003906655262654514,0.009871199270828029,0.00838069777525058,0.021273532364882178
32,0.10030142134709064,0.17336152093316637,0.005593213608585337,0.01588730218493259,0.006257299930005273,0.013019809524173077,0.005316480717368579,0.01144201523534812,0.008662326663317234,0.019808406343886323
