Horizontal RMS,Vertical RMS
0.44000078797320613,0.5510692682436393
0.43245477865219123,0.5737121666208131
0.4222150702927558,0.548705655922081
0.4262459221131825,0.5560883092052917
0.43043312713616766,0.5612397146622503
0.41936233387475935,0.5409875238393295
0.4178529174655174,0.5398441909517107
0.41842266122542876,0.5419862721267226
0.40809277181639186,0.5478730162342071
0.41273215705570526,0.5335633288223611
0.41001379650099873,0.5400767173471338
0.42913394730996657,0.540121274980445
0.4123074489872532,0.561240027836369
0.43271285251174313,0.5460170641166058
0.4196130204933797,0.5480156276589143
0.4119299478215474,0.5484152210382531
0.41853360711255483,0.5475153124125942
0.41834496732767584,0.5380668187395388
0.4041909187381641,0.5243243051648157
0.41812229451313654,0.5471430577991512
0.4096589142310782,0.5237568112618503
0.41081691945199256,0.5192126357985211
0.4151083967987247,0.5145786048904121
0.4010412161357707,0.5455177273826701
0.4101340742252993,0.5128682676189468
0.4222067244595894,0.5228936550922693
0.41171698087029657,0.5237502202843977
0.3985512906429133,0.5371655380500876
0.39161378837059296,0.5053338607954325
0.39515325916861027,0.5355091691887691
0.4040746568643422,0.519438085234656
0.39298708190711684,0.5063622090669916
0.40166628813537514,0.530222596337992
0.39941138552283106,0.5137748846329742
0.39997439287100206,0.5160916596179287
0.39230801055464176,0.5048303431645802
0.39463687152711,0.518493603218946
0.39490814175889494,0.5122702980850566
0.41029256936377173,0.5119230206170643
0.34843498394441713,0.46694141019033153
0.3917740516389155,0.5123819589607982
0.3909886565625174,0.5010108736641888
0.40506871652216153,0.5280577535556589
0.3912197810336312,0.5006225671445907
0.3979645804332353,0.5013237689804872
0.3996591957353578,0.5035765975862074
0.39025647811290654,0.4901336782701603
0.3915876154818209,0.512029500056929
0.39626818933381913,0.4970530575799541
0.3837076365187986,0.49059077065349915
0.38755538348878016,0.4897833884343285
0.3824582896928327,0.48978062263845584
0.3900083261515802,0.4814878719413347
0.39584542584463833,0.5052748706708304
0.38369358813392834,0.4966098333397876
0.37844477214724637,0.5041442036319489
0.3902012361509187,0.48899350345419146
0.39528212457871814,0.5038262859727449
0.3966089272280951,0.5034410806291041
0.3807682443187316,0.4893262159623921
0.3815003102857644,0.48634196153347026
0.38998407815347036,0.5073053528387604
0.3912558658356828,0.5041319618685002
0.37773506915011845,0.48895191966104057
0.39446832870166276,0.48951370482167345
0.38678715766481625,0.48916841272156125
0.376376712777975,0.4924109944831493
0.38624606430232256,0.5000424957868679
0.3810406924115164,0.5131116835200525
0.38908145546638817,0.5055347911765786
0.3823918279458804,0.4947677521775429
0.3882304384884014,0.5230242666891379
0.3814042468553939,0.5076939105655497
0.36428809748956975,0.5233944754417502
0.3875340577224955,0.49314960920935375
0.3805838858219866,0.509454516949565
0.384531495695498,0.49476471257905436
0.37790791335798174,0.49206641638149956
0.3809336477506012,0.5018935286063861
0.3676817221839796,0.4956587071192483
0.3773496091710652,0.49196891309600344
0.36854432589961106,0.5035542178233742
0.380177386325688,0.5072939421249596
0.37485673941235204,0.4770081155577488
