,Fr_o(Horizontal),Fr_o(Vertical),Fif_o(Horizontal),Fif_o(Vertical),Fof_o(Horizontal),Fof_o(Vertical),Fbf_o(Horizontal),Fbf_o(Vertical),Fcf_o(Horizontal),Fcf_o(Vertical)
0,0.10487999575906808,0.12475375410970478,0.004400313619536594,0.009188386397650834,0.020885616488026573,0.036920496829355824,0.013493080139713575,0.014912817730622214,0.013493080139713575,0.0066906191297293575
1,0.10654604639806234,0.1267753888850315,0.0032922112951684554,0.00892408555674799,0.01967800444435702,0.03448409046077126,0.013595146510584974,0.014806585795204712,0.013595146510584974,0.004830241084192825
2,0.10719527106144132,0.12676192440210837,0.003862087823641375,0.008644595178897443,0.019666980040399202,0.03681487100556048,0.01587264835749745,0.014083421794787828,0.01587264835749745,0.010053210029080424
3,0.10825159466250063,0.1294111555712184,0.0025472717366925497,0.012822266809237693,0.01781960830847712,0.03150900127091123,0.016269089441215946,0.012880478094316219,0.016269089441215946,0.012880478094316219
4,0.10814894647789247,0.1293657013906416,0.004050730779650687,0.0074878229376985845,0.018225207589829793,0.02982583088970923,0.016628441986677404,0.01253578714607142,0.016628441986677404,0.01253578714607142
5,0.10758847434426129,0.12908990420706018,0.0022718748772372014,0.014271900701977475,0.01815929461540462,0.029793672342181637,0.01617769483096822,0.014127310120211057,0.01617769483096822,0.014127310120211057
6,0.10696939967392963,0.1280123860943683,0.0048729622791806445,0.01916534137827528,0.018958462643470914,0.030236531247943635,0.016616014226276562,0.015518989199993841,0.016616014226276562,0.015518989199993841
7,0.10669975186262533,0.12903550702271793,0.004947686393510712,0.013534423765358452,0.021862147551615224,0.03448870830203201,0.01701253412560437,0.016928172141110174,0.01701253412560437,0.016928172141110174
8,0.10701727186746715,0.1294308672328947,0.003045944020532143,0.02139633801704674,0.021389297976409264,0.033286215475577155,0.0172475812410514,0.02032974355569514,0.0172475812410514,0.02032974355569514
9,0.1069002649530755,0.12914891354904817,0.003151595697050057,0.01885891943595665,0.023399649372506208,0.03365367444472119,0.017101321208694904,0.02082441508081745,0.017101321208694904,0.02082441508081745
10,0.1072869900903812,0.13110654083165463,0.006001960068307483,0.013144156681086866,0.026437218827322206,0.029043896871960913,0.01656856096783567,0.02183764766179131,0.01656856096783567,0.02183764766179131
11,0.10703634028147346,0.13027441065925033,0.004599061740249239,0.013913867354127463,0.027717396258815762,0.026887514039787147,0.016063182754494143,0.0205584406936009,0.016063182754494143,0.0205584406936009
12,0.10696601215906512,0.12951625395300803,0.003262669538740034,0.014091500745656552,0.027009471036113883,0.02398836132069855,0.014921676487502358,0.02108544262882672,0.014921676487502358,0.02108544262882672
13,0.10672322687607956,0.13138581715488576,0.003612719179289694,0.01617785491406111,0.02744483402450917,0.020524017581543236,0.014433298427282047,0.02227204941190292,0.014433298427282047,0.02227204941190292
14,0.1057795091563628,0.13061028267282243,0.0033269980934064356,0.01642058309853589,0.03414083756125737,0.021614443838194775,0.013866594607713422,0.020856551131697147,0.013866594607713422,0.020856551131697147
15,0.1070829122745187,0.13222360706804742,0.003501187180978924,0.019004153302341214,0.03101058896789527,0.016517693050324363,0.014560947486281447,0.020509388581194256,0.014560947486281447,0.020509388581194256
16,0.10626346804416098,0.13130569872629608,0.003104643582222899,0.014141321419705198,0.034368688193190895,0.020366469961841712,0.01502483207096466,0.023356982825136575,0.01502483207096466,0.023356982825136575
17,0.10640539376519528,0.13074402287502085,0.0021926482627735847,0.01963054197505893,0.03351888848149081,0.018883913668031695,0.01255399873855501,0.018065901552244537,0.01255399873855501,0.018065901552244537
18,0.10744098390710083,0.13034036114097466,0.0020371041687175006,0.01580974565193118,0.033064062335149816,0.01934709340800742,0.01385275828455911,0.02289612054697219,0.01385275828455911,0.02289612054697219
19,0.10686731241072667,0.1320062265329083,0.002412044335031681,0.018286390678755357,0.03270363046969809,0.021541290582223278,0.01332778684075238,0.022314376138236603,0.01332778684075238,0.022314376138236603
20,0.10684642447650326,0.13178114865750412,0.0031361208474084937,0.021631950073340206,0.03178350131001932,0.028756560310007825,0.013994623141355586,0.02296124776552582,0.013994623141355586,0.02296124776552582
