,Fr_o(Horizontal),Fr_o(Vertical),Fif_o(Horizontal),Fif_o(Vertical),Fof_o(Horizontal),Fof_o(Vertical),Fbf_o(Horizontal),Fbf_o(Vertical),Fcf_o(Horizontal),Fcf_o(Vertical)
0,0.0932102328831139,0.11439640737472069,0.004645297195558779,0.008770367478676296,0.030228460185592342,0.04955479442384701,0.008334430696774578,0.035558457427069624,0.010346414529795924,0.035558457427069624
1,0.1097823125883463,0.13252645534523233,0.006013321100954931,0.008099547057169977,0.028072490945198987,0.047701708113186414,0.008128103313318426,0.03224770115285616,0.009944818357627866,0.03224770115285616
2,0.10997320028537345,0.13312685686942863,0.005974720515485727,0.008455577782684636,0.03124833818011853,0.053478884714324916,0.007953131944825408,0.031763500086649625,0.009545065177364137,0.031763500086649625
3,0.11643925013772861,0.14070517525421256,0.005999385262206001,0.005864182210469253,0.032681509264709765,0.056175689250952156,0.005761375753193176,0.02922038205130577,0.009272855939245917,0.02922038205130577
4,0.09006354195255994,0.11219769500625464,0.003984466098564981,0.009347858601119653,0.029917802963688366,0.058135955443910634,0.007849992615576035,0.035149817409360906,0.0103757931853419,0.035149817409360906
5,0.10316257002416676,0.12289956525137959,0.005656174892659653,0.009373208311737732,0.024720069184408246,0.042926943326720736,0.008983542388009783,0.03503193432266893,0.010090195957788217,0.03503193432266893
6,0.10643737835022814,0.12816531997147673,0.005776699270060238,0.010403550227431177,0.027433739023661904,0.04948415298831295,0.007204782244979895,0.03424426008439871,0.010018496013176103,0.03424426008439871
7,0.11456870024331212,0.13437519584463603,0.00493625472823627,0.008829865737290183,0.032451988599656124,0.0569592585596799,0.006638347534167822,0.032705884323520194,0.009373216430252622,0.032705884323520194
8,0.11748885986772918,0.13819389829051393,0.004501543513229037,0.009313828993976992,0.03283772650074449,0.05783319026006651,0.006452121737731046,0.030094675664542922,0.009188040089886678,0.030094675664542922
9,0.11685620916684428,0.13421801435239614,0.00465986823144017,0.007165765930419406,0.03127470822541992,0.055516223562237975,0.007800754612828221,0.029369291116195333,0.00973403932464842,0.029369291116195333
10,0.11016877645870225,0.1252344834268173,0.0069594847633200575,0.009452307692588943,0.02601392895377841,0.046020588207975444,0.006930528677427842,0.03193625121146637,0.010266594510437014,0.03193625121146637
11,0.120652760836782,0.1375624843764547,0.005600343316967492,0.007941811434911968,0.03167277567666445,0.05541535212126701,0.006579628812620138,0.02616833049497892,0.009338137472817323,0.02616833049497892
12,0.11229879173066065,0.13309751371956607,0.0063541077581620265,0.007698010456723797,0.02657834335833716,0.049668213321906664,0.007677610076252779,0.03278921030241779,0.009179412600016148,0.03278921030241779
13,0.12138089297236337,0.14087204687654342,0.005656729618371459,0.0055750804993865,0.03190318996911686,0.05733198648255715,0.006718575301855746,0.028747168523845353,0.00906989404865439,0.028747168523845353
14,0.11149629253359555,0.12912304038209804,0.006525214332340942,0.0042133897393544575,0.03234198743953032,0.0709613372384468,0.008388725762738775,0.03052851532952592,0.009309015152822868,0.03052851532952592
15,0.11273830813072694,0.1297957737294839,0.007263077118013096,0.006531081494117662,0.032114042544276286,0.06769848736480656,0.007941397816488338,0.031218007965073367,0.009356457727280661,0.031218007965073367
16,0.1169405395460471,0.13157425894857042,0.007428921284862232,0.0062035485513551175,0.03239831644757465,0.06659190009405645,0.009121369785528058,0.030681478066756574,0.009310288097484775,0.030681478066756574
17,0.11799220369741216,0.13285605170426687,0.004957514704896021,0.005919206144187551,0.03292540332776221,0.06612416001921027,0.006849540971221153,0.026702269160048767,0.008336710587932193,0.026702269160048767
18,0.11651378476312402,0.13193818182441483,0.006373807218130914,0.005136708649189817,0.03146623380209894,0.06355682345903338,0.007776695463671515,0.02771514648116618,0.009141646255473902,0.02771514648116618
