Horizontal RMS,Vertical RMS
0.4623965640024883,0.6337546638578136
0.43532158449154934,0.6196844771000514
0.43758165488471695,0.6213394292848625
0.44482355903710885,0.6264163492760653
0.4261507490304028,0.6122966523403864
0.43048812052314495,0.6172682654910291
0.4155497763381958,0.5995362058092012
0.4326962347998194,0.6094160132412006
0.39681911864572617,0.5969581657719365
0.3955470306254145,0.5871041429583914
0.38868839412009426,0.5643817375124038
0.3925555434269888,0.5769681437961776
0.40270591512682297,0.5712410787823246
0.3867652454099752,0.5762189952638248
0.380161090155801,0.5545533994093899
0.3828465524267099,0.5607339607816154
0.3802700247631734,0.5510314503130989
0.38687811660757015,0.5550756269108323
0.3867034382053773,0.5637886352999046
0.4052250146782584,0.5555114682967811
0.3761240731576462,0.5718800989691751
0.39422503204711584,0.5634312983577284
0.3761931269689577,0.538913436970262
0.385792664739308,0.5520875111672217
0.3808174651876246,0.5448942368049523
0.37212976604062303,0.5604549185945301
0.3772601694146438,0.5542193258732224
0.3755884015142525,0.5573519171432127
0.3874435271603278,0.5722880325116073
0.3752603650374038,0.5496006773563367
0.3885442575285866,0.5606571692008475
0.3861770244867666,0.5630905416490162
0.385667181743719,0.5444141488321189
0.3786984921699791,0.5579376707590544
0.40143139497419167,0.5613849403157509
0.38726575592113666,0.5572978319923002
0.3843594827494529,0.5671276102466554
0.39516540951038787,0.5655022052184135
0.393013203044442,0.5503593185036975
0.37312322466873743,0.5516306793853769
0.3806010923551065,0.5648324356124146
0.383423705758368,0.5473357724933658
0.38669655666514235,0.5568771248958563
0.4024241890729215,0.5583827354981833
0.3913905364238118,0.5698176091355921
0.3707124663436949,0.5415567191317614
0.4025097629484331,0.5460008581806959
0.38777444020358814,0.5689150890262163
0.3810548558267033,0.5915517290672269
0.38784645519852673,0.5721213263091721
0.4104425718603069,0.5701878565252797
0.40915801914653205,0.5936744696731856
0.3920963844507417,0.5842202679414338
0.39421668835034473,0.5781266314062448
0.40516112503754237,0.5957517480668947
0.39396502884045803,0.5922016884403316
0.40279208704501357,0.6040644529873112
0.4011673886862927,0.5959158841092931
0.4049337695505955,0.6074463418859025
0.4005119815107841,0.596546568555531
0.39817650771245033,0.5872586726080729
0.39029911318757693,0.594804939458918
0.4028800539657111,0.6045636979805463
0.4030674775736479,0.6191293719221408
0.4031068815816079,0.6003042366624628
0.40728068543803075,0.598301251103656
0.4081259193705777,0.6038071187379351
0.41304043712983335,0.6056831823408024
0.4158917326773209,0.6239058179932997
0.4075946769064679,0.6098968850385086
0.41849397079703365,0.6226176981084361
0.4123364945695374,0.6026458113820327
0.40847239192108725,0.6111341176065729
0.41025509198264953,0.6270597848854241
0.4223095136264855,0.6531143995331817
0.41349403595972556,0.6099474274844188
0.427966267079591,0.6533518238596665
0.42071618456777987,0.6221443194487893
0.4150697487575146,0.6299970654264672
0.42260060476365224,0.6256636480060023
0.45302478186451284,0.6766761566708016
0.4490793025685304,0.6595856188910807
0.4630849904450513,0.6634893015941582
0.48794702710653964,0.6750745732251501
0.47198784624481743,0.7060601954388163
0.4753693668662059,0.6869186741574455
0.47328789843858976,0.6880429083146105
0.4924318384469762,0.6948201092180696
0.4977513247682797,0.7048608986363983
0.5111521879978824,0.6950169310416076
0.497514572726537,0.6811858979525581
0.48673797997605683,0.6927773100043134
0.4990234623506578,0.6987689696917375
0.5002316757722655,0.6853782514821362
0.48642601118501233,0.6780495037150693
0.4761461782552287,0.7205405268937224
0.4932692291043387,0.7074003390469884
0.48554262539933013,0.684656552799531
0.48066195799623795,0.6969517238036984
0.4922156137740553,0.7029003539739915
0.48108370692823893,0.6942836763788276
0.4757657465828974,0.6966241851853148
0.4794148114342642,0.7021202510305913
0.47021713359142897,0.6933031952622094
0.4796467808880146,0.7191414548807378
0.4787431131202019,0.7159567120126044
0.48593442475285054,0.708026846436418
0.4840938723629854,0.731222631840637
0.4736422532163357,0.7093754594298148
0.48185378734904205,0.7222772489747451
0.4757842379027036,0.6971643272669313
0.47803116601326207,0.7091598071061382
0.47864298656186743,0.7090735546429979
0.47845536452186505,0.708884405984228
0.4993175436175446,0.7297738245751638
0.47344864761311833,0.7076265519403593
0.48033001643919004,0.7235564186761578
0.484737655501109,0.7326331264722489
0.48119357414165653,0.7427148849073338
0.4749459453112665,0.7440844169590688
0.49420328394074914,0.7473130350925636
2.0519092869264326,2.443367331177747
