Horizontal RMS,Vertical RMS
0.5376236631651607,0.6337547153518374
0.52613984923706,0.6311945773588775
0.5114434039406134,0.6408746204252208
0.5294159287179288,0.6690543240464916
0.5219544462675576,0.6403088351635816
0.546364170949597,0.7054423912410257
0.5457988025556122,0.6825819182146488
0.5588874169067958,0.6801891784115146
0.5539337101698393,0.6834128550255297
0.5884193782041096,0.7162171050053623
0.5875211455389328,0.7156112927158963
0.6006505137609107,0.7239312267816639
0.6041128859860851,0.7120288779396217
0.6183176389359487,0.7073750425697113
0.6094186319550998,0.718781507749765
0.6312084718997275,0.7513063379257521
0.631854024770902,0.7655193950121845
0.6278488900202979,0.7470227065244679
0.6321026436728596,0.7527581640790721
0.6431690095462638,0.7844864573819305
0.6344148400843191,0.7807850006868491
0.6475369625505987,0.7726921800224335
0.6210636646079636,0.7653907043086887
0.6320328762295337,0.8001526716626122
0.6498440773112906,0.7952779698918527
0.6445248512130495,0.781942060165444
0.6421280135777792,0.8039622190223966
0.6219082974864225,0.7864462128504555
0.6410469888419462,0.8089858185976183
0.633151519300074,0.80598659318398
1.9582201500157652,1.6088055519765356
2.9100485769133257,2.9939665593024323
3.014010631837727,2.9957748347020243
4.027130575006005,4.366793087613162
4.674756574164114,4.8467534178726694
3.7720081738982922,5.80872212300881
3.792878685295485,7.178304943284777
5.237650640268078,8.573537160405262
5.459020056389261,8.686734502935744
5.608590830330374,8.918849007193051
5.300489515939803,8.93634160604736
6.330619302984976,11.557789071394666
