,Fr_o(Horizontal),Fr_o(Vertical),Fif_o(Horizontal),Fif_o(Vertical),Fof_o(Horizontal),Fof_o(Vertical),Fbf_o(Horizontal),Fbf_o(Vertical),Fcf_o(Horizontal),Fcf_o(Vertical)
0,0.09246604840510962,0.1428414029420282,0.005826832746397068,0.015208245259860427,0.008793241333062954,0.05470682251876432,0.018326222094648376,0.03404602318064707,0.018667100283719394,0.03734240189060549
1,0.09656279210148813,0.15073519398255536,0.005118677830265509,0.014198690829979942,0.00717223525005068,0.05949669569715442,0.021674054970527712,0.04062464201581489,0.021674054970527712,0.04062464201581489
2,0.09921845375331295,0.15420961087343202,0.0047143236305354375,0.014830667607419967,0.008226249705731305,0.06470915575087925,0.024227648461196242,0.045236011089994525,0.024227648461196242,0.045236011089994525
3,0.10104410300371863,0.1564737796131745,0.005485518401870016,0.011009678576865793,0.00974477715524491,0.0630730154291507,0.025989063615409563,0.04954738181516386,0.025989063615409563,0.04954738181516386
4,0.10222527739955042,0.15849035215765056,0.004324074793969747,0.009704069838621682,0.00985030090967088,0.06530985491077279,0.02747618883328754,0.05150219574365792,0.02747618883328754,0.05150219574365792
5,0.10302131990588063,0.15950744459779245,0.005398183546053418,0.012528944450371842,0.00839634379486379,0.06464537059473836,0.02820702923417415,0.05262546387139337,0.02820702923417415,0.05262546387139337
6,0.10389213075997067,0.15800785278919754,0.004218726909572186,0.008795414917385419,0.009665895249331008,0.062199614442716405,0.03033561408618621,0.055724052919544895,0.03033561408618621,0.055724052919544895
7,0.10436306915037297,0.15917613465712988,0.005025963862867147,0.011194354864662668,0.009361103564113035,0.0627105828226725,0.030379616284192747,0.055412110728177914,0.030379616284192747,0.055412110728177914
8,0.10518045231406951,0.15955839583373194,0.0048210793584197685,0.009846175478875722,0.00909724017258553,0.060833790203907584,0.030927130714255287,0.056757954353773434,0.030927130714255287,0.056757954353773434
9,0.10513594769052681,0.15887032081374938,0.005044203204253201,0.012005490012411338,0.01020965996250157,0.0599719782232115,0.030504030742698342,0.05371950169225904,0.030504030742698342,0.05371950169225904
10,0.10527684517239096,0.15933686651100934,0.005511742225571406,0.009126143232525589,0.009828298271951448,0.05654810828813961,0.03124858203698822,0.05480296200813855,0.03124858203698822,0.05480296200813855
11,0.10367423637984625,0.16137516202769042,0.004244567646392753,0.009700683152660757,0.010118801170083,0.05890532095919777,0.030415413544533768,0.052551683433203863,0.030415413544533768,0.052551683433203863
12,0.10341199577375096,0.16300813651645743,0.004348522998548194,0.011311427933457645,0.011025737971898524,0.058402774086184425,0.02976550546493969,0.05090851568017403,0.02976550546493969,0.05090851568017403
13,0.10419585845630695,0.16333835958451917,0.004253924950020353,0.009639365252706407,0.009374032828753005,0.0557063065085382,0.031254096490364675,0.05409106988293984,0.031254096490364675,0.05409106988293984
