,Fr_o(Horizontal),Fr_o(Vertical),Fif_o(Horizontal),Fif_o(Vertical),Fof_o(Horizontal),Fof_o(Vertical),Fbf_o(Horizontal),Fbf_o(Vertical),Fcf_o(Horizontal),Fcf_o(Vertical)
0,0.08356374300317117,0.15574722879484093,0.00959800516708107,0.015940462436068333,0.009372150841591884,0.01638199387408907,0.02062603140643808,0.051679552684665356,0.02062603140643808,0.051679552684665356
1,0.07783736318496375,0.14635397943370565,0.008553872238540145,0.014864686889646516,0.007886317471387662,0.0139511473699274,0.021365186394170562,0.0541434811999841,0.021365186394170562,0.0541434811999841
2,0.07417086485383502,0.1389655856404397,0.008638575418364864,0.012505371438968604,0.009323262940482385,0.011111076743184841,0.021514542478099977,0.05385719284743452,0.021514542478099977,0.05385719284743452
3,0.07082811028008111,0.12953196249624807,0.009933716701708027,0.011054761843126079,0.008579335914209927,0.007922100660509617,0.02138590983543442,0.057749572785606676,0.02138590983543442,0.057749572785606676
4,0.08145255458496038,0.14772839049709588,0.009574298107113636,0.012952592396662773,0.011342194361715756,0.006735162828704521,0.01996081903050777,0.04348436456248397,0.01996081903050777,0.04348436456248397
5,0.07200057258621542,0.1426202008970138,0.009150965722640446,0.015061717020492724,0.011110532734775592,0.011153592903706423,0.020562633222071698,0.04534873444951784,0.020562633222071698,0.04534873444951784
6,0.06699340004829904,0.13285737381543292,0.0073576221472149836,0.011378208646687447,0.009882972172438295,0.013186050713598976,0.02083555457740426,0.04846873034644342,0.02083555457740426,0.04846873034644342
7,0.0730293746368119,0.13965424753685873,0.008653866769403225,0.013144467142908544,0.011613262754023712,0.01490269159470136,0.020335677438546564,0.045214439118781015,0.020335677438546564,0.045214439118781015
8,0.06719702893483678,0.12876571047149604,0.007040834110919375,0.011716337728586794,0.010922977038432863,0.019570247153484748,0.019945687600895226,0.050885492601120894,0.019945687600895226,0.050885492601120894
9,0.07378645531686333,0.14616402764731096,0.008024015790977813,0.01125639009305844,0.012893393136906212,0.028219900431314927,0.019242697946976372,0.04198785671185358,0.019242697946976372,0.04198785671185358
10,0.08289104702271016,0.16103894914590747,0.007687537003465331,0.014341161964906677,0.016213444567587047,0.029055312359586704,0.017906934222781987,0.02972593119283078,0.017906934222781987,0.02972593119283078
11,0.07894021446193346,0.15465273539854005,0.00913269045233386,0.01531204599993551,0.015014291324339403,0.03439785330729439,0.018951028143147353,0.030905580591652042,0.018951028143147353,0.030905580591652042
12,0.08213225646511427,0.1588054965356615,0.00871300948135573,0.016172107801082716,0.015236780778149312,0.03660678365344182,0.018609521775330155,0.0260099596944095,0.018609521775330155,0.0260099596944095
13,0.07433097063228183,0.14540658983492705,0.008268239301257085,0.013172609923812586,0.01518656674411517,0.03371545875163963,0.018539376473924514,0.035848960531581556,0.018539376473924514,0.035848960531581556
14,0.08027330436183724,0.15379271228559002,0.008998311399297226,0.011618586957539125,0.016489837736264362,0.03722440208796745,0.018258931668369442,0.026393299845433187,0.018258931668369442,0.026393299845433187
15,0.07539606717275767,0.14470025916599932,0.007457329157845889,0.01313754813154327,0.015036848565443446,0.045013189587573756,0.019084625561678014,0.031415292900037924,0.019084625561678014,0.031415292900037924
16,0.0745680617778975,0.1430962741965703,0.006727853312299894,0.010752655128128358,0.013937025041823786,0.0418087442401216,0.019458403066379595,0.03674631872400645,0.019458403066379595,0.03674631872400645
17,0.0720635977319272,0.13968431306718157,0.0069679834194792825,0.012192487972511929,0.017174895776022044,0.032861075484660815,0.01845954234386627,0.038119289768673056,0.01845954234386627,0.038119289768673056
18,0.07099226655460185,0.1379163110033757,0.006923117579857816,0.011587557198356845,0.013983039196645604,0.04387440578068154,0.020131082203542268,0.03849169068568231,0.020131082203542268,0.03849169068568231
19,0.06918769785483603,0.13204900012401918,0.005950648862333939,0.012782820136239409,0.014241891144627717,0.04109944549340688,0.02008545859365519,0.03903561227076643,0.02008545859365519,0.03903561227076643
20,0.06855655019587974,0.13035979594328392,0.008049740857018511,0.016185534593252303,0.013920288495432174,0.040495369064976,0.02007925270208354,0.041175503503524225,0.02007925270208354,0.041175503503524225
21,0.06611910165449109,0.126814929184456,0.008312352285275337,0.010377913965945361,0.011675775769381034,0.04605684034475971,0.01907399224328034,0.042818183695446016,0.01907399224328034,0.042818183695446016
22,0.0661057923929892,0.1258701858189549,0.007401140180251789,0.014744396366990061,0.013396982318277248,0.03266371555150573,0.019408380931159378,0.04655616642950799,0.019408380931159378,0.04655616642950799
23,0.075589459549078,0.14267959292366006,0.0069044531382387265,0.012135935615642832,0.014982443538491918,0.04696119474381902,0.01904871343758874,0.036513652935509025,0.01904871343758874,0.036513652935509025
24,0.07162755165443785,0.13468164615971212,0.011385803563920629,0.019875560467405122,0.01699630634088494,0.04306787404592046,0.019683178882402626,0.038696091479240045,0.019683178882402626,0.038696091479240045
25,0.06946444410056758,0.13128467998867308,0.007727965687117185,0.016811407394569197,0.013410493891749347,0.044018966698200636,0.019782279655572044,0.0404216523677741,0.019782279655572044,0.0404216523677741
26,0.06982123910178929,0.1310145129101798,0.00499597398897406,0.011295816001759098,0.015345848605540505,0.039073346346429665,0.019754886008563045,0.04133239321699035,0.019754886008563045,0.04133239321699035
