,Fr_o(Horizontal),Fr_o(Vertical),Fif_o(Horizontal),Fif_o(Vertical),Fof_o(Horizontal),Fof_o(Vertical),Fbf_o(Horizontal),Fbf_o(Vertical),Fcf_o(Horizontal),Fcf_o(Vertical)
0,0.059456326227412704,0.22437377694730412,0.007557632740546453,0.012233865991604812,0.07712698948958104,0.13719563428245343,0.0042272298667066265,0.0913890855279535,0.00559577639058125,0.0913890855279535
1,0.06952669477642032,0.23962065933027235,0.0045628455227463924,0.011566040501745237,0.07687676119248067,0.10363269042248972,0.004136929917239431,0.08485431444189417,0.005318859933792404,0.08485431444189417
2,0.07142989158823733,0.2490767783203256,0.0032609714367565303,0.010092610438860016,0.07912104140375703,0.10094165102852398,0.003550928133957311,0.07498277734407482,0.004953481945443425,0.07498277734407482
3,0.06975475146702624,0.24578833306653433,0.005347971500550177,0.013794549811692992,0.07917143012303268,0.09904280849366241,0.003961495713823865,0.07803126337642038,0.004983683911623474,0.07803126337642038
4,0.0708067218997834,0.2472988750572047,0.002238848144323296,0.012314383834982052,0.08021520596490095,0.09298461799208693,0.003963256757138473,0.07643463865454013,0.004690454278088423,0.07643463865454013
5,0.07190068335548958,0.2556710452348942,0.0028853085694414745,0.008895711108622771,0.08106480766856262,0.09537676925878685,0.004026975040006186,0.06515411556846958,0.004862243300002642,0.06515411556846958
6,0.07194163932910497,0.2581147883487817,0.003321325207698812,0.013143422822184843,0.09527018856021935,0.08734724646541334,0.003799458832706489,0.06652434897385466,0.004558067465129903,0.06652434897385466
7,0.07143850580999005,0.2542119668281002,0.003379162151347137,0.013689939858930703,0.09811230796086957,0.08897412920594835,0.004160479004136723,0.06681672000594663,0.0048389182478323035,0.06681672000594663
8,0.06982574158325226,0.24872419984036911,0.0030807794885410176,0.0104804685271294,0.10029512946401321,0.09611426187593448,0.005356266899620931,0.07239904004199398,0.005356266899620931,0.07239904004199398
9,0.07042276769215383,0.24979137613066443,0.006419274355535506,0.014161976814150014,0.10217451639164242,0.09429424975867945,0.004602234268618421,0.07039382265770862,0.004673992170308549,0.07039382265770862
10,0.07098579327240301,0.25935766157704737,0.0035423589502785167,0.014261834180784458,0.11681831292818151,0.11918603935895519,0.004305954027704598,0.06044476902926357,0.004305954027704598,0.06044476902926357
11,0.07231567278081362,0.25708224384145,0.005307136056726056,0.015309233567705182,0.12462545368379299,0.14031982565113096,0.00442079585454113,0.059599211305445064,0.004650208771987211,0.059599211305445064
12,0.06983774666543772,0.260837783270615,0.006661576677246019,0.016015007470325537,0.13476230483152196,0.1431774453081467,0.005477281321325811,0.06270751219179818,0.004592879923253437,0.06270751219179818
13,0.06969568934186374,0.2606150312048893,0.005105806738790741,0.015589851627465769,0.1384764114482901,0.14884605676931503,0.005233444609449442,0.059494502713933785,0.005233444609449442,0.059494502713933785
14,0.07168099146911676,0.2648343023068913,0.006628503580806495,0.017466681445590312,0.13999719338562983,0.162891692699637,0.0061455626685448855,0.055800022189628484,0.0061455626685448855,0.055800022189628484
15,0.07196025561779425,0.26599366384441914,0.0066124766356569584,0.01850521467536089,0.1432901176458778,0.17119986288676903,0.0059214722246329005,0.056570070699949945,0.0059214722246329005,0.056570070699949945
16,0.0723222500829864,0.2684205954607947,0.0035470621926419806,0.016528436823224687,0.14114118202377518,0.17888229921716892,0.006069887509465324,0.053933468250381526,0.006069887509465324,0.053933468250381526
17,0.07095726535617902,0.25891016585063864,0.0041439967686397634,0.02030777822292343,0.13908037579717808,0.17600836847961873,0.006193033894680712,0.06088988426833643,0.0049965097850777195,0.06088988426833643
18,0.07234609993359953,0.2566957693651709,0.006571086454207234,0.01994168897960654,0.1400409160994289,0.17733606189114567,0.0054020965558818764,0.05559247095795732,0.004600417813827485,0.05559247095795732
19,0.06966717705357488,0.25568989287142735,0.005353477509828609,0.016494850378018046,0.13963302389868779,0.1824298827353362,0.007240820178548612,0.055732990780514545,0.006780473249775306,0.055732990780514545
20,0.0732114188179526,0.2606455820567987,0.005804395270608132,0.022295949919058797,0.14740372894289436,0.1890747844283581,0.005339717456624109,0.058809590241067765,0.005339717456624109,0.058809590241067765
21,0.07333776033478079,0.26096223936248936,0.0052327249989527315,0.0190904309733012,0.15175700450836188,0.19831250396554695,0.0058017015182473645,0.05819728529725208,0.0058017015182473645,0.05819728529725208
22,0.07160726523034747,0.263211080537148,0.006960970918994719,0.013919221193781741,0.1519559690541151,0.19841938209651525,0.007119986631843069,0.05438197123082425,0.007119986631843069,0.05438197123082425
23,0.07285779227578142,0.27145823612234943,0.004145400570634372,0.022460143972009797,0.15176302423316718,0.20144132434374135,0.00595896585064582,0.059335629892794006,0.00595896585064582,0.059335629892794006
24,0.06919426360578206,0.2638897155572104,0.005159866508372775,0.016965069217843076,0.160731245142281,0.19963923914561887,0.007357496678198834,0.05550908920992663,0.007357496678198834,0.05550908920992663
25,0.06894571665611494,0.2652445671209871,0.0041050309022468015,0.01379235117940979,0.15408013002905568,0.19377528514509187,0.005803691139202198,0.05675367189061343,0.005761667755415365,0.05675367189061343
26,0.07002146765011015,0.26617983900464526,0.004751226500116133,0.018473291687080808,0.1572308329258761,0.19933006198889067,0.0056108643610777425,0.06029324646993757,0.0056108643610777425,0.06029324646993757
27,0.07046874043264645,0.2700343213022028,0.003268082814527573,0.014325728450122376,0.15786489326881886,0.20150246152942933,0.0064118391141353035,0.06010489823858753,0.0064118391141353035,0.06010489823858753
28,0.07023383930015162,0.27001875571542044,0.006104474718869179,0.021355809759606027,0.15987743825491235,0.2127325706634699,0.005918263078586831,0.05863722013448484,0.005918263078586831,0.05863722013448484
29,0.06889468037036584,0.26729588537916305,0.005023238378650525,0.01870878287570865,0.15115459876976084,0.18090032625623698,0.006627729626631529,0.0574678922916456,0.006627729626631529,0.0574678922916456
30,0.06821620177798216,0.2695069557593895,0.005443178172512175,0.01479290106146743,0.13426292774210197,0.17180363647422456,0.005896442852430477,0.05820756220799541,0.005896442852430477,0.05820756220799541
31,0.07100183138560374,0.27712975300120224,0.0044547055313148304,0.017764990751657175,0.12045910598092811,0.1516486300985357,0.005910794794674724,0.05903235099307447,0.005910794794674724,0.05903235099307447
32,0.06876733551958725,0.26959516916243564,0.0049921065064406816,0.010437105786814215,0.11403499363744513,0.14445185970491406,0.006149745628619195,0.05629271781224163,0.006149745628619195,0.05629271781224163
33,0.07093879189814102,0.2667438819496642,0.003887656733891614,0.0197881656582929,0.11536174027609379,0.1500070369824876,0.005694910312413953,0.06360958560425911,0.005694910312413953,0.06360958560425911
34,0.06758173805771542,0.2716565864742168,0.003353078226130595,0.01990240378932662,0.11269211278668888,0.14782200310792207,0.006457453965414671,0.05994835831348226,0.006457453965414671,0.05994835831348226
35,0.07012931128560931,0.27274983345939235,0.004211937403973766,0.01813525217659374,0.11344646814811972,0.14685522222205666,0.0058670202160196125,0.05528002800840454,0.0058670202160196125,0.05528002800840454
36,0.07002400495078553,0.2726111298231191,0.004332728031441808,0.013242766745587007,0.10903477621725678,0.1350989422356353,0.0067004110213955675,0.055511938866133516,0.0067004110213955675,0.055511938866133516
37,0.07233627437828204,0.27226586769754896,0.006080562893264346,0.014054755973142976,0.10076408991947444,0.13143405022093657,0.005987301820265593,0.05672283090197403,0.005987301820265593,0.05672283090197403
38,0.07066203876504237,0.27438992724849837,0.0047534243834568765,0.013871730715063502,0.09557784979911041,0.12196514647693751,0.007954224338712335,0.06258739749017943,0.007954224338712335,0.06258739749017943
39,0.06832365606778573,0.26641037380010846,0.0035614853795470068,0.013143793321869124,0.09998301637899931,0.11586257373122268,0.0060980219735960175,0.052048591198718394,0.0060980219735960175,0.052048591198718394
40,0.07050742324367243,0.26964051479578977,0.006509740713072217,0.02002415011711465,0.10498287753133329,0.12015054048111187,0.00658298254714852,0.05078114802985215,0.00658298254714852,0.05078114802985215
41,0.06916911708316013,0.2708918584118348,0.00469262986258937,0.016385590358558796,0.10222846509389165,0.1198560735679555,0.0052906113471602205,0.05420616761386252,0.0052906113471602205,0.05420616761386252
42,0.0702258873424979,0.2733825665850195,0.0051528500192493335,0.01793591192836265,0.09628329216669387,0.11364059998555347,0.005214820250531067,0.04959333829891773,0.005214820250531067,0.04959333829891773
43,0.06995969072624789,0.27476862480566583,0.006050762557050362,0.015960182073501847,0.09096503058353436,0.11540718725278709,0.004912967157296444,0.04790187794724788,0.004912967157296444,0.04790187794724788
44,0.07218526858645595,0.2742140587838622,0.005458073866139617,0.014605125482972181,0.09568483738255891,0.11442102739085601,0.004960328087401446,0.05278541295220962,0.004960328087401446,0.05278541295220962
45,0.07166953290400256,0.27233571635848064,0.006016130707923565,0.012550013411956972,0.09190570895270349,0.11249539228785939,0.007806943580817575,0.06105536761620937,0.007806943580817575,0.06105536761620937
46,0.07142962740898548,0.2746458714727842,0.004929356512261723,0.012401664763954517,0.09412250996063119,0.11356972396847001,0.006967949459306439,0.06072916113816217,0.006967949459306439,0.06072916113816217
47,0.07162370986935093,0.2754396606253161,0.0036444102038638852,0.012017481081688106,0.08538026219803847,0.0994217676033967,0.005518250020337914,0.05401951295173213,0.005518250020337914,0.05401951295173213
48,0.07241096785272899,0.26902630295543106,0.005643752713566954,0.02070801065484004,0.08612995091024417,0.09356328037636227,0.0058936875932420795,0.045223151911145974,0.0058936875932420795,0.045223151911145974
49,0.07205102338342811,0.28212590441240315,0.006061107668295948,0.01791690395076314,0.085373377101843,0.08304087634360428,0.0062164641755333904,0.04411972685609639,0.0062164641755333904,0.04411972685609639
50,0.0733091572458632,0.28182283850213685,0.007527857171006041,0.01584915565154558,0.07835339825290037,0.07059576189992889,0.00667349525410155,0.05032215071687159,0.00667349525410155,0.05032215071687159
51,0.07145293896673653,0.28207080964758946,0.007075266190604251,0.018937767936680158,0.07313223434832465,0.06591998297848807,0.006605905815895646,0.05073933090129842,0.006605905815895646,0.05073933090129842
