MSE,MAE
0.03784177425535007,0.12764408004792233
0.03301538664459929,0.12231898129306733
0.03894602222348991,0.13136374699300882
0.033482393579115165,0.13039164614802104
0.03288266226621284,0.13182630847816212
0.048569554354299625,0.14263430793288814
0.04693421760546218,0.13489356489776838
0.06479375696839967,0.1567579438135179
0.0354009333548168,0.14311540042992463
0.14046171488852438,0.22330248974701414
0.3097738732345342,0.3230971199577442
0.6973168711881527,0.4872650120367133
0.9614495135266075,0.5499231376895969
1.2230317003232,0.6187885920041627
1.365410473455793,0.6552390037931938
1.1595173999709174,0.6039445392074193
1.0106728475964362,0.5657192859596392
0.7714003258746533,0.5053098367234676
0.9577656923371679,0.5544832740405601
1.0215624782311457,0.5640019861874095
1.1389360587439517,0.5974573101417139
1.2052453942060042,0.6289651200041326
1.3757051282335964,0.6298630583020962
1.3376511124491925,0.6351010910775792
1.4050126433097734,0.6807397625572285
1.5784596763322993,0.7506749546158341
1.8816285706789146,0.817429413419263
2.14416128117696,0.8508492069971679
2.283774752578048,0.8638174739230515
2.4404137385323583,0.8851086083302389
2.575043904643321,0.8920004296741487
2.8659428712959722,0.9542652893810071
3.247661146745433,0.9971817085942032
3.5942005983371907,1.0616263622593078
4.253204515332431,1.1213526731079633
4.7468431291777575,1.1999735346781821
5.42051970721218,1.2727133236585724
5.7094699060389065,1.304620267549223
6.19759182763522,1.3635276456194563
6.784782319898441,1.4256915399153305
7.230828502612019,1.473801998963127
7.442614367586454,1.501102157130894
7.596127536866978,1.5097417063912857
8.119078570735693,1.543657488681551
8.432219136332249,1.5736423213689583
8.495054268698055,1.5927275046139446
8.741134060196313,1.6107860892334227
8.95254121441071,1.6410102897043677
9.11627522467692,1.6382357056874046
9.397794201870571,1.6660175546902907
9.755422121532844,1.7131539300983745
10.531738101691769,1.7883328678409558
