MSE,MAE
0.0005101743762039562,0.01613224615456303
0.00031981409402357633,0.013926581616963323
0.0003810776854546581,0.015708546051446524
0.0004979068353581687,0.018430209703623697
0.000504140203369422,0.01602889801394941
0.0006535667528065496,0.020976005071702292
0.0006400316796258071,0.02069622094115018
0.00032965658789859163,0.014133676371054263
0.0008689887833080497,0.01848809065152731
0.000935868101487119,0.021520864370371887
0.0007827004998137841,0.022046875425336804
0.0005757714680336428,0.019124294308518485
0.0004149103298749204,0.01600894877324637
0.0005451011613750975,0.016923359540666878
0.0007061562533854249,0.019533497239713232
0.000741266745044797,0.02128474908540949
0.0017345189241599966,0.026845316188526223
0.001921774955601698,0.028795279524794173
0.002933048933478776,0.03785697740702152
0.0022745524629681733,0.037748188733515736
0.001308017584750451,0.029070948585694503
0.0009610668850799403,0.023949339647072094
0.0006548306679067538,0.02076500354723764
0.000978543605370936,0.01873068982458739
0.0018103459217610948,0.030073639406978585
0.001907779295873296,0.03142133457307099
0.0010701821198642848,0.024252447609365926
0.001839509396004179,0.03135834407451557
0.0008616073641748215,0.02226945531660387
0.0006444248002518405,0.019648331535374573
0.0032165902600564547,0.035095828167416805
0.0025278672600026306,0.03351298881520491
0.001994090449816079,0.031943514532460186
0.0004172141921846127,0.016610745546833228
0.0003754036808939705,0.015727148398671315
0.0003289095281547254,0.013578162500049347
0.00031872666744806196,0.0141994335025047
0.00042399537592957565,0.017354264643548757
0.0003468325988187752,0.01566397292273078
0.0006787825144249935,0.017841575158348465
0.0008882129601610291,0.022443305769396554
0.0009550203010278212,0.023370767784225265
0.0004345410654938479,0.01594480516082953
0.00038368534114601886,0.014982681409242356
0.00027834457301982634,0.01317019058330204
0.0004105990121511829,0.015842955070913784
0.00038562313937490976,0.015551650342710312
0.00043391534533222895,0.01670664600541309
0.0005612773483962727,0.018059218623613475
0.0003697465372025099,0.01527514346104277
0.0003563918070399427,0.015338395362671585
0.0004596926997271115,0.018312940623376284
0.00045582736398028554,0.018367620459401927
0.0005112950221662128,0.01839520674979607
0.0005691750915000284,0.01831249051475874
0.0007692161699121557,0.020306737318963812
0.0011412161832315304,0.02283986499943074
0.000722890934796531,0.021874784556711054
0.0008005137241360425,0.023321061527423272
0.00045911246383492855,0.01685481051533476
0.000475629737707681,0.01697805960843446
0.002728515162152699,0.02964301359701054
0.0025994885301836327,0.03126461947499378
0.0018489253331644617,0.029371235408807334
0.001433081584360773,0.02769477334933007
0.001212756978459873,0.025844435930209454
0.0010787640010995988,0.024527656195574083
0.0010962482381511895,0.024854091262431148
0.0008937923350881364,0.02273327371444924
0.001250570910640445,0.02872711673749308
0.0013366854294213982,0.02855736514703364
0.0012733150645020497,0.027993452382269454
0.0008775809503220682,0.02273527368377436
0.0007356236478540315,0.021368938806521565
0.00047736369259650035,0.01756076697726638
0.0004133458482170544,0.016706775983698033
0.00035543056281883803,0.015423875045323693
0.0006115315858877559,0.019530027850887095
0.0006052053098611181,0.020394387453820183
0.000695546978494614,0.020391919618600658
0.000600597821224682,0.019850902576733102
0.0004591303212450381,0.017016727956354873
0.00038172381113686714,0.016290699380812654
0.0005867856312161608,0.019131957296340204
0.0011283606288939485,0.02301389959737607
0.00090304018022096,0.020555039470401857
0.0011342983992229528,0.023836785852892416
0.0010759633233950801,0.0227379595113167
0.0008562365108078972,0.021130536168632655
0.0009048741575365241,0.023880618947029482
0.0006854859601428101,0.021313947187242402
0.0008629582713316277,0.02239798155269987
0.0007091716876285771,0.020263705864885666
0.0009889696176428957,0.02375225031901142
0.00130724099696595,0.028702419729422137
0.0014508304646987558,0.029571877666025877
0.0016509644569162334,0.03129724385857928
0.0013308590483493542,0.026659943912025988
0.0012229346817142224,0.025892976037966416
0.0011838627219720207,0.026097693571746065
0.0009739774980724956,0.0249847630430655
0.0016906335947803556,0.03113999789263157
0.0013250647846430514,0.027218389093524593
0.0015689566457627218,0.03033397739953572
0.0010960536620563054,0.02575090185133331
0.0009938685729146803,0.024142074445981654
0.0011782798851038218,0.02723386905397151
0.0011289629434426635,0.025249258912452624
0.0014679838216495444,0.02899937357073662
0.0012207040493983307,0.026647896177313713
0.0012067220014082296,0.027281962561056507
0.0010368304245360822,0.025851128601009785
0.0010168200288800209,0.025209933666373054
0.0010302487169141477,0.026149810116593918
0.00083498675566192,0.02372740331905064
0.0009495185283832577,0.025375931535367203
0.0008646245847977268,0.024016901754382383
0.0009468075233622134,0.02637327227452055
0.0009782407279292265,0.0244582816611353
0.0005723771266414933,0.01650092656263733
0.0005962874098599265,0.019541068907394783
0.00046732405508831767,0.016496347112132402
0.0008711967866621947,0.021809488363705685
0.000872926593399863,0.022736707068111588
0.0008199627897836552,0.022035880492870297
0.0008993984843761992,0.024958714921102288
0.0006929547731001638,0.02227374536053393
0.0007039384874808529,0.02185106607741648
0.0007447775843019476,0.02191965094740287
0.0006858572477722795,0.022013219119386106
0.0007109796421443758,0.02182541286108884
0.0008411342449768182,0.023001261783395087
0.0008399644564840677,0.023514536064374064
0.0009592950785242418,0.026049897178707773
0.0006284982598209934,0.020277662157896233
0.000785569340963722,0.022545884261491914
0.0010522965172585373,0.026147062571447024
0.0014956702757661425,0.030952207687515196
0.0011892329243291162,0.028358497023180978
0.0009733190222299751,0.026268316592202735
0.0007414802883122759,0.023743665266028047
0.0005890340663930899,0.020053207071728228
0.0006145421748151868,0.01747264474070373
0.0007973271580143559,0.019770757098646813
0.0007690819127054614,0.019571668178309878
0.0007500665430664651,0.02125957794641291
0.0005505936715508266,0.019789372441758647
0.0006531054309190494,0.01944032503098129
0.0007208399207783568,0.021425306517325507
0.0008896356232521988,0.02222903615539416
0.0007106427174346483,0.0204527096763725
0.0012262371399583874,0.02813276598470525
0.001370640046246272,0.027795736216857898
0.001275164670711606,0.02789846363639956
0.0013718581348050429,0.02677769696380225
0.001964365214355165,0.031320575095923946
0.001657528260900063,0.027150606770379154
0.0017089154939348148,0.03005494837899045
0.0012126121714706721,0.027141305578398982
0.006249415801297749,0.048891071860129434
0.004783165713656002,0.04497867971221544
0.0043493558499609584,0.04554332527052287
0.0016552973662808555,0.03178811941227263
0.001759038631656947,0.03204751218745469
0.0018274661588070324,0.03165009885806031
0.0015415717052297802,0.02814411859282829
0.0015941825316929392,0.030710076869375776
0.0015781176590271432,0.027146280789076653
0.0016172577200741635,0.029560701953453592
0.0014261094862425957,0.026085219033587924
0.0015554999277047218,0.027847600750087742
0.0017108553360789878,0.030003400172430368
0.0015839887935209674,0.03109958328940189
0.0015192642096366771,0.03128100968030082
0.0013756437602879994,0.030674748119217658
0.0016281827514034158,0.030122319401245656
0.0014644291258758076,0.029328972883735968
0.002205069648999039,0.033262676472306046
0.001057371207624527,0.025842430968708294
0.0006301633595638795,0.019489175043663595
0.0007840910950441874,0.020003850034597523
0.0011689507388661395,0.02472582478074327
0.001251071150763589,0.025862277566163046
0.001027702300965599,0.023487567061838764
0.001853851785933043,0.030586803734119608
0.0017895628085145836,0.03315085025103018
0.0017060482091170118,0.03320624507052642
0.00119103144248947,0.026778712934620336
0.0010461280565283635,0.024756066734528674
0.000930552234299059,0.024525131268106896
0.0009234652328636377,0.026183735286208296
0.0007860625075940268,0.024032561571478407
0.0008155232280245244,0.02472821458145632
0.0007951139016421496,0.022619954658593348
0.0008432357923826798,0.02344436848756349
0.0011498607467012613,0.02771939837758239
0.0006952719888844145,0.02186672863239175
0.000681738932871915,0.02228504219121102
0.0006823020396004953,0.022420118077918345
0.0006975514752896629,0.020379505912053123
0.0005933772755652998,0.020194844889435442
0.0007979412980755411,0.022572859208635086
0.000813814641232325,0.019122489626920453
0.0008523248066021361,0.021953190317393165
0.001040017691168348,0.024455770392592023
0.00146309424968479,0.027824995476617504
0.0015725072934338492,0.027277596542656747
0.001622259817783891,0.030164058581664384
0.0013967383859150686,0.0294299032625138
0.0008478514333900903,0.021656412023197045
0.0008829324087638028,0.02193333246559814
0.0012013761246057887,0.023615164326403044
0.001780923700923086,0.03036277597966773
0.0020582407596032946,0.03182467496646915
0.0011502989060072164,0.025374055427291414
0.0009242249905965327,0.022615835146133266
0.0012030866982846089,0.02464965152420246
0.0012070679487211312,0.02578973710902198
0.0017947944808770512,0.03140771097085296
0.0034652205486507253,0.042180506454597776
0.0028254686508854612,0.03922954692372345
0.003160782001511568,0.03802180528922996
0.0026573665156004156,0.03583679901919087
0.0028073366920281432,0.038996447573652386
0.0020025803983927054,0.0311725150789435
0.0007033609109589995,0.02137777205785095
0.0006249917571094453,0.0200338179401421
0.0005965345147692178,0.019880684980970568
0.0008736552411672528,0.022197175862289798
0.0011176037764129127,0.025166706772129555
0.0018191844220955167,0.029516651800384527
0.0023209063810365636,0.031197014040742748
0.0028507442092315606,0.03520318326844825
0.0033515918469425744,0.03961828378145094
0.0037437558594710235,0.04235736760896638
0.006146597454072743,0.053593527879924295
0.005081959664064092,0.045911308918186636
0.0035346663578301888,0.03898127206743761
0.0009857699795242979,0.023109403185969206
0.001006653185989198,0.022138821615454503
0.0012493056127493676,0.022200981921146373
