MSE,MAE
0.002320951859002598,0.029919597686558472
0.0007209569233795126,0.021788655574524498
0.0005030322115000829,0.017802446400498557
0.0002925015489791316,0.013435312350594282
0.00016487458062787263,0.010113875514138353
0.000367158849824801,0.014321766237146007
0.0005246856656824729,0.017182872829207843
0.0005889108022550569,0.01982398484536554
0.0006030750493784743,0.01888580087391393
0.0005121382511875114,0.01862196261730132
0.0006963237240021504,0.022303016794893486
0.0007996365490019171,0.023259252819662877
0.0008777182644083155,0.022843591740079057
0.0005937256175580906,0.01775653401753004
0.0006410018570683437,0.019956289776737187
0.0007181832258629388,0.020814400173267758
0.0006835403843784223,0.02085225267486917
0.0005155620840186021,0.018055766820948775
0.0008568440936238533,0.022406441847358145
0.00045335140371198453,0.01703737495759705
0.0005941131820797471,0.01932720482236578
0.0005608268546694213,0.01834608086729883
0.00043947629979511983,0.0160878147892036
0.0005390342394355443,0.017279850922845466
0.0007524935925480002,0.01873319979640656
0.0008792055035087056,0.022598134758474584
0.0010191850269022917,0.024701922695377306
0.0007909257406409492,0.021864748115909726
0.0005560262206888536,0.019228865861783514
0.0008605425981202759,0.023688779563848045
0.0007245619631931882,0.02100635838573172
0.0005790259552454845,0.01920400441056767
0.0004859643800038861,0.017686819714256834
0.0004382232877173496,0.01651276952486971
0.00035225250845654396,0.01387219656766813
0.0003688908729577468,0.01386836649490727
0.000320706812638366,0.011994743701357061
0.00037362284535788845,0.013732712614141754
0.0007961093467856843,0.02065103700484215
0.0007543179683254757,0.02145565462882488
0.0006400731602825647,0.01961129268133659
0.0008920888537684535,0.022547335599960323
0.0005966747090283039,0.019280401917727404
0.00043340580436624417,0.015861109692171263
0.0002696586540493664,0.012857440989410473
0.0005031305347477466,0.01528627695844127
0.0005849768130152962,0.018044266807894244
0.0006413722168279419,0.020315000037530687
0.0005527679821613253,0.018138580033419133
0.0005688060078406468,0.01873619172591872
0.0005986636209282895,0.019378709833059046
0.00045507681223726524,0.015061503924772136
0.0005413290443003349,0.017271929769716577
0.0004734211307875631,0.014362538227019316
0.0005947438202998761,0.019026914259785865
0.0005072946944505726,0.016881003616006158
0.00031057707708581715,0.013662904448176545
0.0006646169052618991,0.019974031824165742
0.0005474055753040157,0.017728955337813976
0.0007394404074386922,0.022244288837544268
0.0007079742171505958,0.02100613873322648
0.0006384085539135327,0.02120361574556645
0.0005022861906994569,0.018515213854720252
0.0006739739422665478,0.022933266040565867
0.0005368903640687394,0.01886565477202037
0.0004860225528449645,0.017386789757367984
0.0005152522132905202,0.017028770675673672
0.0004726397785975902,0.017809667790102273
0.000877713645838097,0.02255422065449779
0.0008507219804354101,0.020971726648284717
0.0007580313174019735,0.022517173726584353
0.0004975487185060077,0.018756340360670413
0.0005444544448881732,0.017612479046329746
0.0005337936675214408,0.01735065894251427
0.0004336386962947496,0.016984043219291898
0.000385566274565713,0.014886911617408497
0.0002728620457751582,0.013169948199524628
0.0002314312655015023,0.01220452466642743
0.0003312485900630454,0.014477569133193154
0.0005516278060050313,0.016633409991979493
0.0004670998761051387,0.015753298811374786
0.0004059963053742656,0.015498034712731344
0.0004449779367146573,0.016544516074743783
0.0004892272067176406,0.018181968048959624
0.00031191568237666826,0.013641159368947149
0.0002538385386132598,0.01304203829273451
0.000630631881313493,0.019923689291021514
0.00027427799804808365,0.013303020340371462
0.00037799681060798353,0.015522993585576498
0.000510722201180056,0.018479595807286628
0.0005043745074584199,0.016939480013012802
0.0004863458697819415,0.018388538073536357
0.0005289420483319987,0.019917280434663218
0.0005977571930581648,0.019275734054584857
0.000504057948833352,0.016450971823552166
0.00035752499472601853,0.014585661157092835
0.0003734088945984445,0.01485717440413377
0.0005622308233497038,0.018476994093026205
0.0009424677065638441,0.025141912085036553
0.0006669575442489486,0.020351059604189814
0.0008311102250327068,0.02218598639532081
0.001748870447364693,0.031495574486994554
0.0006899007007052358,0.020873435807702494
0.000335133442665589,0.013964481746485692
0.0003100538746494664,0.013621353518439716
0.00043258783590813016,0.014525454276475046
0.0009298223623157799,0.022896489875906405
0.0003159790107810105,0.014252848866503335
0.00043986959399126824,0.016157091822315166
0.0003842474656771399,0.01609930998898149
0.00037836165576379046,0.015293414484405897
0.0002519467635632331,0.011756967108999924
0.00026902139587472264,0.012581188650570464
0.00031139893741442766,0.01560340275853802
0.00023762646108215543,0.012557202678416285
0.0003248794214500679,0.015198001001986696
0.0005133202563955726,0.01815557298083805
0.00043247012570040404,0.015524173586508948
0.0005860754821189492,0.018537453837345137
0.000610679602557503,0.019336178321285438
0.0005355480908522299,0.019199055105752354
