MSE,MAE
0.004097409379043221,0.04958009930833945
0.002318463107224324,0.03954354741682282
0.004746430710825272,0.05167059441375737
0.005554560635454172,0.05195019284472419
0.003795194463835562,0.04205442049581912
0.0023009078982715804,0.03677341757763273
0.0015871981273388746,0.031777132815190755
0.0015963504582347634,0.026676752515904442
0.0032398398155715318,0.03640041326734212
0.0026515362846541214,0.037071003479710325
0.0021487395963909234,0.03584489712587609
0.0022001167129128145,0.03598665422054225
0.002420739319446923,0.03640072541306708
0.002988405049706653,0.040390295539846605
0.003748452773626658,0.04309304581470413
0.0034512822697240104,0.04349295169546936
0.0029992360384985144,0.04121569324807299
0.0036506741138148738,0.04101659417257778
0.0024490289532164192,0.03538871757392116
0.0014855580832919,0.02810019924224769
0.002231690763917078,0.03349350029081108
0.0017523825703498394,0.03177566642249601
0.0019566028630788853,0.033826730867951675
0.0018054395589601202,0.032874594323590904
0.0016312240016269621,0.03310265058994842
0.001175397737713749,0.028760711551184433
0.0023614516271680346,0.037198066463549256
0.0029282334406657384,0.0417211181483034
0.004811748420435369,0.053754835660855434
0.003750729060081633,0.042490032229620396
0.004810436089160851,0.04540107396383762
0.003899980262183237,0.043596065196539115
0.0034062696454926324,0.04393310861755944
0.0030238330347910247,0.041887274333992225
0.002352159365032405,0.03446037240672343
0.002841584397432373,0.03881071999752111
0.0015249331418655087,0.027521727038283348
0.0011063061922052713,0.025605129683957818
0.0010114870269617429,0.023806493668405555
0.0005586685119861566,0.019779861468481968
0.001248187221838906,0.02557985288059761
0.0008588296156879645,0.020432595012158643
0.0007611806634083815,0.02056589959549152
0.0011734106251814565,0.024801325557948097
0.0009115531418466896,0.021142328209564673
0.0014004647096500064,0.02332132823264474
0.000697818276112078,0.021234448998961437
0.00139216386714227,0.024714986610874335
0.0009519001864760606,0.023262060676026087
0.0016353587096628467,0.02869976462429127
0.001009577636809734,0.024122413016596074
0.0011855728007226097,0.024033531276411974
0.0013172144146496576,0.0272081954876507
0.001276927516389679,0.026505117896463024
0.001601945059878505,0.026516843254377226
0.001050595959391141,0.02439020741071362
0.001213734635680477,0.025575356747284818
0.0011477479352803989,0.027044882779641028
0.0014410763828972422,0.029539246389878537
0.0015666652885785544,0.030104257155919675
0.0015403360431574483,0.030885246911988757
0.0017313829265456597,0.032802560741173874
0.0011183130247292554,0.024286630093795836
0.0023132460504363067,0.03242596125649336
0.0015865675167315097,0.030856976973403054
0.0015931489489861867,0.03168858033226851
0.001978728120473504,0.029525524025584355
0.0015339422883482406,0.029760234976061506
0.0016242144227426884,0.028117879623631895
0.0013397544688302178,0.029594066180426877
0.0008859599898636748,0.02329153132735331
0.0010923745761177986,0.025486127087431126
0.001086748850244871,0.02493911238443136
0.0009190969717407265,0.02400747815576315
0.0020018834352129857,0.03444044843432477
0.0020210362176498794,0.03458381078236214
0.004331909031787772,0.04204031438209228
0.0030673532684916856,0.03787588664285849
0.0034769409829664057,0.03953648416777846
0.004249921676105267,0.04784213021279839
0.004864300221847121,0.047570044480594285
0.0020733707020630775,0.034468361934191644
0.0022510364343101717,0.032970271955157414
0.0019505473287636113,0.03238332837962327
0.0021828557006969345,0.032364529536602876
0.0017647053510024952,0.030901686051617767
0.002723869641068146,0.036254580951516596
0.0023799635439795542,0.037763550592759564
0.0024621664272748258,0.034975960233572634
0.0032012970126245165,0.04067699682589054
0.002376033018606122,0.033167675434920295
0.0024837537239208417,0.033489627081145494
0.001425581088098405,0.029552662268197232
0.0021778240208745452,0.03064731427384763
0.001537461835122828,0.026945228070740693
0.00335390540799087,0.04015559239819008
0.0026250366955478436,0.040262575871595624
0.002481868790627449,0.0353990695750931
0.0014724029420184765,0.030841464011641798
0.0022941196761878868,0.036955710758448626
0.0032741166867556416,0.03683595692962083
0.001683445935027396,0.03256343827832637
0.0019777597131462295,0.0320154207641434
0.0032921475011701887,0.03816574477757803
0.003745015718537385,0.04610761107894054
0.003558100559186161,0.04022618939662755
0.0025547950062600774,0.036842870256075834
0.0023796064726875087,0.037526165628567
0.0031794778623056583,0.039346206711930135
0.0020705480909610323,0.03455544037920683
0.0020690855502266308,0.03480850576990565
0.0023002614048236603,0.036349618380432096
0.0020996567424441674,0.034840360819572105
0.002249446094267628,0.03781302605749428
0.0023907129806659453,0.03916458605625371
0.0018266770971575664,0.036924028994806575
0.0021176497889623513,0.03664864516140351
0.004107719726302552,0.04813141859632188
0.005795931985487678,0.052957001159112255
0.004720262725807549,0.04920504691609224
0.0056416006197170885,0.05212882816500661
0.004960786582627342,0.04681823193606369
0.00420652129969405,0.0472877928360386
0.004710747587158976,0.045285566515254005
0.003747022908780353,0.04411324588761297
0.0038394053303825995,0.043244796972325875
0.0034511538828804556,0.043293013300833065
0.002973147439673693,0.04248320739580111
0.0031127535581663003,0.04407272601601825
0.003228163941299032,0.04773858852422344
0.003883251846808578,0.04996503843196043
0.0034016041489884795,0.04575845161913047
0.002653246443423506,0.041041211430105834
0.003264963595648591,0.042291773505981615
0.0030383896500713664,0.040298848928874184
0.0031602056174043712,0.04365374732216081
0.00273002854429074,0.04321122328065664
0.0026577379924354132,0.040272410176190494
0.0028485547803122546,0.03884375811894752
0.0036056416424851048,0.045774639664064476
0.003741820734041278,0.04834597493960127
0.003470818830952794,0.0473579053684628
0.0027953243922915873,0.044801664229209996
0.002892324679734419,0.04395452958445381
0.0023400718380662973,0.039229208202011895
0.0021305915260473184,0.03572007894546673
0.0018645423390554288,0.0341651802805281
0.0023363178940198613,0.04162254633321165
0.002302001064615827,0.04043336481049283
0.00255909313413687,0.04341524655186805
0.002312611198696376,0.041168948539125304
0.0020876532574061976,0.03582920198413914
0.0023451494715215284,0.03944323284551664
0.0023958003292089223,0.03884306099213672
0.0021833258713483106,0.03847460268642178
0.002226128035313756,0.03923016818245627
0.0025497408169339233,0.041669694006426984
0.003139239771073227,0.04966968726127222
0.0035970556649194984,0.05135316520406584
