MSE,MAE
0.019508672998908384,0.09115773497885193
0.007722621615195546,0.0634470525009313
0.006060831094163512,0.05689642695461937
0.0050701674479612865,0.05037687551140611
0.010554616629270399,0.07098888522221347
0.016843410787787935,0.09348963200662475
0.02188346171022335,0.10114715765501128
0.029444086982992366,0.10982515097768454
0.0265911430141568,0.1041731422348965
0.03343738420949679,0.10576292183426435
0.05186292313824027,0.14281992800734358
0.07777991218438322,0.1782718587650315
0.0675295287968955,0.1528612242274198
0.05313641627717879,0.1313884873116303
0.04129654089599124,0.11546142260608942
0.019245599973275306,0.08982911628166107
0.018392008595320843,0.09602235697368702
0.009038781075317553,0.07517767852596786
0.011906827658544675,0.0792482203062059
0.01580813747063578,0.08726641488143932
0.027498836909436355,0.11132465288829049
0.0214626616700031,0.0908473920794462
0.009803058556121942,0.07177331639778273
0.013964440959030315,0.08428056902392383
0.014006887271275668,0.08455927301899077
0.01566111085666353,0.08353944499860216
0.01457374136243439,0.07895163947933549
0.036086647424102204,0.11946990900872485
0.043919587751380953,0.11499936774284365
0.009224302588714865,0.06724441116843974
0.01548585712765984,0.0769667134822062
0.020289066503595923,0.0893430747837921
0.018304827377603385,0.0975165076349923
0.01195664281370663,0.07718134573296503
0.013361894841927145,0.07637788023379269
0.011966084204529666,0.07642720021478926
0.019746953761981337,0.09976308850170948
0.016970498722718625,0.0873617174029632
0.018745766478347057,0.09787643200185682
0.017717457434125273,0.09798402252501962
0.02047648906933784,0.09671065380136751
0.0245588497135593,0.10248341567165725
0.027027090628046486,0.10929994364825596
0.03198145726585917,0.12310673342968698
0.03400432822386726,0.11867303845969163
0.03710478883628311,0.12972526039226995
0.03931360916785878,0.12820965226469572
0.0445971073194464,0.12272229780170352
0.04457481924675201,0.11643037191264684
0.028482921019213618,0.09003588605417662
0.01508012025798768,0.07711805180684389
0.015558764485567207,0.0896592109904246
0.020543424018274095,0.10333494256214466
0.021570996581460878,0.10844185156895794
0.03470890709021147,0.12740538734429344
0.0406453032545189,0.13188258020330146
0.03891423518073901,0.13098281322229846
0.03339924379998493,0.12277938892811717
0.040952186216674916,0.12519569442684403
0.02832124112970882,0.10735465768357509
0.03784177425535007,0.12764408004792233
0.03301538664459929,0.12231898129306733
0.03894602222348991,0.13136374699300882
0.033482393579115165,0.13039164614802104
0.03288266226621284,0.13182630847816212
0.048569554354299625,0.14263430793288814
0.04693421760546218,0.13489356489776838
0.06479375696839967,0.1567579438135179
0.0354009333548168,0.14311540042992463
0.14046171488852438,0.22330248974701414
0.3097738732345342,0.3230971199577442
0.6973168711881527,0.4872650120367133
0.9614495135266075,0.5499231376895969
1.2230317003232,0.6187885920041627
1.365410473455793,0.6552390037931938
1.1595173999709174,0.6039445392074193
1.0106728475964362,0.5657192859596392
0.7714003258746533,0.5053098367234676
0.9577656923371679,0.5544832740405601
1.0215624782311457,0.5640019861874095
1.1389360587439517,0.5974573101417139
1.2052453942060042,0.6289651200041326
1.3757051282335964,0.6298630583020962
1.3376511124491925,0.6351010910775792
1.4050126433097734,0.6807397625572285
1.5784596763322993,0.7506749546158341
1.8816285706789146,0.817429413419263
2.14416128117696,0.8508492069971679
2.283774752578048,0.8638174739230515
2.4404137385323583,0.8851086083302389
2.575043904643321,0.8920004296741487
2.8659428712959722,0.9542652893810071
3.2477204948648586,0.9971776819693117
3.5941863452956744,1.0616120815659091
4.253073552369833,1.121342931887754
4.746785200243263,1.199960746998351
5.42051970721218,1.2727133236585724
5.7094699060389065,1.304620267549223
6.19759182763522,1.3635276456194563
6.784782319898441,1.4256915399153305
7.230828502612019,1.473801998963127
7.442614367586454,1.501102157130894
7.596127536866978,1.5097417063912857
8.119078570735693,1.543657488681551
8.432219136332249,1.5736423213689583
8.495054268698055,1.5927275046139446
8.741134060196313,1.6107860892334227
8.95254121441071,1.6410102897043677
9.11627522467692,1.6382357056874046
9.397794201870571,1.6660175546902907
9.755422121532844,1.7131539300983745
10.531738101691769,1.7883328678409558
